index,xinvpa0_size,xnand2_size,xnor3_size,buffer_0_size,buffer_1_size,buffer_2_size,tplh,tphl,tp,temper,alter#
519,2.0,2.0,1.0,1.0,10.0,31.0,5.079e-11,5.59e-11,5.335e-11,25.0,1
520,2.0,2.0,1.0,1.0,10.0,34.0,5.034e-11,5.574e-11,5.304e-11,25.0,1
521,2.0,2.0,1.0,1.0,10.0,37.0,5.006e-11,5.568e-11,5.287e-11,25.0,1
522,2.0,2.0,1.0,1.0,10.0,40.0,4.989e-11,5.57e-11,5.279e-11,25.0,1
523,2.0,2.0,1.0,1.0,10.0,43.0,4.981e-11,5.576e-11,5.279e-11,25.0,1
524,2.0,2.0,1.0,1.0,10.0,46.0,4.981e-11,5.587e-11,5.284e-11,25.0,1
525,2.0,2.0,1.0,1.0,10.0,49.0,4.987e-11,5.601e-11,5.294e-11,25.0,1
526,2.0,2.0,1.0,2.0,6.0,31.0,4.52e-11,5.292e-11,4.906e-11,25.0,1
527,2.0,2.0,1.0,2.0,6.0,34.0,4.494e-11,5.298e-11,4.896e-11,25.0,1
528,2.0,2.0,1.0,2.0,6.0,37.0,4.484e-11,5.312e-11,4.898e-11,25.0,1
529,2.0,2.0,1.0,2.0,6.0,40.0,4.484e-11,5.333e-11,4.909e-11,25.0,1
530,2.0,2.0,1.0,2.0,6.0,43.0,4.494e-11,5.36e-11,4.927e-11,25.0,1
531,2.0,2.0,1.0,2.0,6.0,46.0,4.511e-11,5.39e-11,4.95e-11,25.0,1
532,2.0,2.0,1.0,2.0,6.0,49.0,4.532e-11,5.425e-11,4.978e-11,25.0,1
533,2.0,2.0,1.0,2.0,8.0,31.0,4.492e-11,5.26e-11,4.876e-11,25.0,1
534,2.0,2.0,1.0,2.0,8.0,34.0,4.452e-11,5.251e-11,4.851e-11,25.0,1
535,2.0,2.0,1.0,2.0,8.0,37.0,4.427e-11,5.25e-11,4.839e-11,25.0,1
536,2.0,2.0,1.0,2.0,8.0,40.0,4.416e-11,5.258e-11,4.837e-11,25.0,1
537,2.0,2.0,1.0,2.0,8.0,43.0,4.412e-11,5.27e-11,4.841e-11,25.0,1
538,2.0,2.0,1.0,2.0,8.0,46.0,4.415e-11,5.286e-11,4.851e-11,25.0,1
539,2.0,2.0,1.0,2.0,8.0,49.0,4.424e-11,5.306e-11,4.865e-11,25.0,1
540,2.0,2.0,1.0,2.0,10.0,31.0,4.525e-11,5.293e-11,4.909e-11,25.0,1
541,2.0,2.0,1.0,2.0,10.0,34.0,4.476e-11,5.274e-11,4.875e-11,25.0,1
542,2.0,2.0,1.0,2.0,10.0,37.0,4.444e-11,5.266e-11,4.855e-11,25.0,1
543,2.0,2.0,1.0,2.0,10.0,40.0,4.424e-11,5.264e-11,4.844e-11,25.0,1
544,2.0,2.0,1.0,2.0,10.0,43.0,4.413e-11,5.268e-11,4.84e-11,25.0,1
545,2.0,2.0,1.0,2.0,10.0,46.0,4.409e-11,5.276e-11,4.843e-11,25.0,1
546,2.0,2.0,1.0,2.0,10.0,49.0,4.411e-11,5.287e-11,4.849e-11,25.0,1
547,2.0,2.0,1.0,3.0,6.0,31.0,4.502e-11,5.456e-11,4.979e-11,25.0,1
548,2.0,2.0,1.0,3.0,6.0,34.0,4.476e-11,5.462e-11,4.969e-11,25.0,1
549,2.0,2.0,1.0,3.0,6.0,37.0,4.465e-11,5.476e-11,4.971e-11,25.0,1
550,2.0,2.0,1.0,3.0,6.0,40.0,4.464e-11,5.497e-11,4.981e-11,25.0,1
551,2.0,2.0,1.0,3.0,6.0,43.0,4.474e-11,5.524e-11,4.999e-11,25.0,1
552,2.0,2.0,1.0,3.0,6.0,46.0,4.489e-11,5.555e-11,5.022e-11,25.0,1
553,2.0,2.0,1.0,3.0,6.0,49.0,4.51e-11,5.588e-11,5.049e-11,25.0,1
554,2.0,2.0,1.0,3.0,8.0,31.0,4.432e-11,5.384e-11,4.908e-11,25.0,1
555,2.0,2.0,1.0,3.0,8.0,34.0,4.391e-11,5.374e-11,4.882e-11,25.0,1
556,2.0,2.0,1.0,3.0,8.0,37.0,4.365e-11,5.373e-11,4.869e-11,25.0,1
557,2.0,2.0,1.0,3.0,8.0,40.0,4.353e-11,5.38e-11,4.866e-11,25.0,1
558,2.0,2.0,1.0,3.0,8.0,43.0,4.347e-11,5.391e-11,4.869e-11,25.0,1
559,2.0,2.0,1.0,3.0,8.0,46.0,4.349e-11,5.408e-11,4.878e-11,25.0,1
560,2.0,2.0,1.0,3.0,8.0,49.0,4.357e-11,5.427e-11,4.892e-11,25.0,1
561,2.0,2.0,1.0,3.0,10.0,31.0,4.425e-11,5.381e-11,4.903e-11,25.0,1
562,2.0,2.0,1.0,3.0,10.0,34.0,4.374e-11,5.362e-11,4.868e-11,25.0,1
563,2.0,2.0,1.0,3.0,10.0,37.0,4.341e-11,5.352e-11,4.847e-11,25.0,1
564,2.0,2.0,1.0,3.0,10.0,40.0,4.319e-11,5.349e-11,4.834e-11,25.0,1
565,2.0,2.0,1.0,3.0,10.0,43.0,4.306e-11,5.352e-11,4.829e-11,25.0,1
566,2.0,2.0,1.0,3.0,10.0,46.0,4.301e-11,5.36e-11,4.83e-11,25.0,1
567,2.0,2.0,1.0,3.0,10.0,49.0,4.301e-11,5.371e-11,4.836e-11,25.0,1
568,2.0,2.0,2.0,1.0,6.0,31.0,5.095e-11,5.74e-11,5.418e-11,25.0,1
569,2.0,2.0,2.0,1.0,6.0,34.0,5.073e-11,5.748e-11,5.41e-11,25.0,1
570,2.0,2.0,2.0,1.0,6.0,37.0,5.066e-11,5.765e-11,5.415e-11,25.0,1
571,2.0,2.0,2.0,1.0,6.0,40.0,5.07e-11,5.787e-11,5.429e-11,25.0,1
572,2.0,2.0,2.0,1.0,6.0,43.0,5.082e-11,5.815e-11,5.448e-11,25.0,1
573,2.0,2.0,2.0,1.0,6.0,46.0,5.101e-11,5.847e-11,5.474e-11,25.0,1
574,2.0,2.0,2.0,1.0,6.0,49.0,5.124e-11,5.881e-11,5.503e-11,25.0,1
575,2.0,2.0,2.0,1.0,8.0,31.0,5.194e-11,5.808e-11,5.501e-11,25.0,1
576,2.0,2.0,2.0,1.0,8.0,34.0,5.159e-11,5.802e-11,5.48e-11,25.0,1
577,2.0,2.0,2.0,1.0,8.0,37.0,5.138e-11,5.804e-11,5.471e-11,25.0,1
578,2.0,2.0,2.0,1.0,8.0,40.0,5.129e-11,5.814e-11,5.472e-11,25.0,1
579,2.0,2.0,2.0,1.0,8.0,43.0,5.129e-11,5.828e-11,5.479e-11,25.0,1
580,2.0,2.0,2.0,1.0,8.0,46.0,5.136e-11,5.847e-11,5.491e-11,25.0,1
581,2.0,2.0,2.0,1.0,8.0,49.0,5.149e-11,5.869e-11,5.509e-11,25.0,1
582,2.0,2.0,2.0,1.0,10.0,31.0,5.357e-11,5.941e-11,5.649e-11,25.0,1
583,2.0,2.0,2.0,1.0,10.0,34.0,5.312e-11,5.925e-11,5.618e-11,25.0,1
584,2.0,2.0,2.0,1.0,10.0,37.0,5.284e-11,5.919e-11,5.601e-11,25.0,1
585,2.0,2.0,2.0,1.0,10.0,40.0,5.267e-11,5.921e-11,5.594e-11,25.0,1
586,2.0,2.0,2.0,1.0,10.0,43.0,5.259e-11,5.928e-11,5.593e-11,25.0,1
587,2.0,2.0,2.0,1.0,10.0,46.0,5.259e-11,5.938e-11,5.599e-11,25.0,1
588,2.0,2.0,2.0,1.0,10.0,49.0,5.264e-11,5.952e-11,5.608e-11,25.0,1
589,2.0,2.0,2.0,2.0,6.0,31.0,4.742e-11,5.5e-11,5.121e-11,25.0,1
590,2.0,2.0,2.0,2.0,6.0,34.0,4.716e-11,5.506e-11,5.111e-11,25.0,1
591,2.0,2.0,2.0,2.0,6.0,37.0,4.706e-11,5.52e-11,5.113e-11,25.0,1
592,2.0,2.0,2.0,2.0,6.0,40.0,4.707e-11,5.542e-11,5.125e-11,25.0,1
593,2.0,2.0,2.0,2.0,6.0,43.0,4.716e-11,5.569e-11,5.143e-11,25.0,1
594,2.0,2.0,2.0,2.0,6.0,46.0,4.733e-11,5.599e-11,5.166e-11,25.0,1
595,2.0,2.0,2.0,2.0,6.0,49.0,4.754e-11,5.634e-11,5.194e-11,25.0,1
596,2.0,2.0,2.0,2.0,8.0,31.0,4.712e-11,5.458e-11,5.085e-11,25.0,1
597,2.0,2.0,2.0,2.0,8.0,34.0,4.672e-11,5.449e-11,5.06e-11,25.0,1
598,2.0,2.0,2.0,2.0,8.0,37.0,4.648e-11,5.449e-11,5.048e-11,25.0,1
599,2.0,2.0,2.0,2.0,8.0,40.0,4.636e-11,5.457e-11,5.046e-11,25.0,1
600,2.0,2.0,2.0,2.0,8.0,43.0,4.632e-11,5.469e-11,5.05e-11,25.0,1
601,2.0,2.0,2.0,2.0,8.0,46.0,4.636e-11,5.486e-11,5.061e-11,25.0,1
602,2.0,2.0,2.0,2.0,8.0,49.0,4.645e-11,5.506e-11,5.075e-11,25.0,1
603,2.0,2.0,2.0,2.0,10.0,31.0,4.745e-11,5.482e-11,5.113e-11,25.0,1
604,2.0,2.0,2.0,2.0,10.0,34.0,4.696e-11,5.465e-11,5.08e-11,25.0,1
605,2.0,2.0,2.0,2.0,10.0,37.0,4.664e-11,5.456e-11,5.06e-11,25.0,1
606,2.0,2.0,2.0,2.0,10.0,40.0,4.643e-11,5.455e-11,5.049e-11,25.0,1
607,2.0,2.0,2.0,2.0,10.0,43.0,4.632e-11,5.459e-11,5.046e-11,25.0,1
608,2.0,2.0,2.0,2.0,10.0,46.0,4.628e-11,5.467e-11,5.048e-11,25.0,1
609,2.0,2.0,2.0,2.0,10.0,49.0,4.63e-11,5.479e-11,5.054e-11,25.0,1
610,2.0,2.0,2.0,3.0,6.0,31.0,4.677e-11,5.515e-11,5.096e-11,25.0,1
611,2.0,2.0,2.0,3.0,6.0,34.0,4.651e-11,5.52e-11,5.086e-11,25.0,1
612,2.0,2.0,2.0,3.0,6.0,37.0,4.638e-11,5.535e-11,5.087e-11,25.0,1
613,2.0,2.0,2.0,3.0,6.0,40.0,4.639e-11,5.557e-11,5.098e-11,25.0,1
614,2.0,2.0,2.0,3.0,6.0,43.0,4.648e-11,5.583e-11,5.115e-11,25.0,1
615,2.0,2.0,2.0,3.0,6.0,46.0,4.663e-11,5.614e-11,5.138e-11,25.0,1
616,2.0,2.0,2.0,3.0,6.0,49.0,4.685e-11,5.648e-11,5.166e-11,25.0,1
617,2.0,2.0,2.0,3.0,8.0,31.0,4.603e-11,5.435e-11,5.019e-11,25.0,1
618,2.0,2.0,2.0,3.0,8.0,34.0,4.562e-11,5.425e-11,4.994e-11,25.0,1
619,2.0,2.0,2.0,3.0,8.0,37.0,4.536e-11,5.425e-11,4.981e-11,25.0,1
620,2.0,2.0,2.0,3.0,8.0,40.0,4.523e-11,5.431e-11,4.977e-11,25.0,1
621,2.0,2.0,2.0,3.0,8.0,43.0,4.518e-11,5.444e-11,4.981e-11,25.0,1
622,2.0,2.0,2.0,3.0,8.0,46.0,4.521e-11,5.46e-11,4.99e-11,25.0,1
623,2.0,2.0,2.0,3.0,8.0,49.0,4.528e-11,5.48e-11,5.004e-11,25.0,1
624,2.0,2.0,2.0,3.0,10.0,31.0,4.594e-11,5.424e-11,5.009e-11,25.0,1
625,2.0,2.0,2.0,3.0,10.0,34.0,4.543e-11,5.405e-11,4.974e-11,25.0,1
626,2.0,2.0,2.0,3.0,10.0,37.0,4.51e-11,5.395e-11,4.952e-11,25.0,1
627,2.0,2.0,2.0,3.0,10.0,40.0,4.487e-11,5.393e-11,4.94e-11,25.0,1
628,2.0,2.0,2.0,3.0,10.0,43.0,4.475e-11,5.396e-11,4.935e-11,25.0,1
629,2.0,2.0,2.0,3.0,10.0,46.0,4.469e-11,5.404e-11,4.937e-11,25.0,1
630,2.0,2.0,2.0,3.0,10.0,49.0,4.47e-11,5.415e-11,4.942e-11,25.0,1
631,2.0,3.0,1.0,1.0,6.0,31.0,5.041e-11,5.575e-11,5.308e-11,25.0,1
632,2.0,3.0,1.0,1.0,6.0,34.0,5.02e-11,5.582e-11,5.301e-11,25.0,1
633,2.0,3.0,1.0,1.0,6.0,37.0,5.012e-11,5.598e-11,5.305e-11,25.0,1
634,2.0,3.0,1.0,1.0,6.0,40.0,5.016e-11,5.621e-11,5.319e-11,25.0,1
635,2.0,3.0,1.0,1.0,6.0,43.0,5.028e-11,5.649e-11,5.339e-11,25.0,1
636,2.0,3.0,1.0,1.0,6.0,46.0,5.047e-11,5.68e-11,5.364e-11,25.0,1
637,2.0,3.0,1.0,1.0,6.0,49.0,5.071e-11,5.715e-11,5.393e-11,25.0,1
638,2.0,3.0,1.0,1.0,8.0,31.0,5.139e-11,5.645e-11,5.392e-11,25.0,1
639,2.0,3.0,1.0,1.0,8.0,34.0,5.105e-11,5.64e-11,5.372e-11,25.0,1
640,2.0,3.0,1.0,1.0,8.0,37.0,5.084e-11,5.642e-11,5.363e-11,25.0,1
641,2.0,3.0,1.0,1.0,8.0,40.0,5.075e-11,5.652e-11,5.363e-11,25.0,1
642,2.0,3.0,1.0,1.0,8.0,43.0,5.076e-11,5.666e-11,5.371e-11,25.0,1
643,2.0,3.0,1.0,1.0,8.0,46.0,5.082e-11,5.685e-11,5.383e-11,25.0,1
644,2.0,3.0,1.0,1.0,8.0,49.0,5.094e-11,5.706e-11,5.4e-11,25.0,1
645,2.0,3.0,1.0,1.0,10.0,31.0,5.302e-11,5.781e-11,5.541e-11,25.0,1
646,2.0,3.0,1.0,1.0,10.0,34.0,5.258e-11,5.765e-11,5.511e-11,25.0,1
647,2.0,3.0,1.0,1.0,10.0,37.0,5.228e-11,5.759e-11,5.494e-11,25.0,1
648,2.0,3.0,1.0,1.0,10.0,40.0,5.212e-11,5.76e-11,5.486e-11,25.0,1
649,2.0,3.0,1.0,1.0,10.0,43.0,5.205e-11,5.767e-11,5.486e-11,25.0,1
650,2.0,3.0,1.0,1.0,10.0,46.0,5.204e-11,5.778e-11,5.491e-11,25.0,1
651,2.0,3.0,1.0,1.0,10.0,49.0,5.209e-11,5.792e-11,5.5e-11,25.0,1
652,2.0,3.0,1.0,2.0,6.0,31.0,4.736e-11,5.481e-11,5.109e-11,25.0,1
653,2.0,3.0,1.0,2.0,6.0,34.0,4.71e-11,5.488e-11,5.099e-11,25.0,1
654,2.0,3.0,1.0,2.0,6.0,37.0,4.699e-11,5.502e-11,5.1e-11,25.0,1
655,2.0,3.0,1.0,2.0,6.0,40.0,4.7e-11,5.523e-11,5.112e-11,25.0,1
656,2.0,3.0,1.0,2.0,6.0,43.0,4.71e-11,5.55e-11,5.13e-11,25.0,1
657,2.0,3.0,1.0,2.0,6.0,46.0,4.727e-11,5.581e-11,5.154e-11,25.0,1
658,2.0,3.0,1.0,2.0,6.0,49.0,4.748e-11,5.615e-11,5.181e-11,25.0,1
659,2.0,3.0,1.0,2.0,8.0,31.0,4.708e-11,5.449e-11,5.079e-11,25.0,1
660,2.0,3.0,1.0,2.0,8.0,34.0,4.668e-11,5.44e-11,5.054e-11,25.0,1
661,2.0,3.0,1.0,2.0,8.0,37.0,4.643e-11,5.44e-11,5.042e-11,25.0,1
662,2.0,3.0,1.0,2.0,8.0,40.0,4.631e-11,5.447e-11,5.039e-11,25.0,1
663,2.0,3.0,1.0,2.0,8.0,43.0,4.628e-11,5.46e-11,5.044e-11,25.0,1
664,2.0,3.0,1.0,2.0,8.0,46.0,4.631e-11,5.476e-11,5.054e-11,25.0,1
665,2.0,3.0,1.0,2.0,8.0,49.0,4.64e-11,5.496e-11,5.068e-11,25.0,1
666,2.0,3.0,1.0,2.0,10.0,31.0,4.741e-11,5.482e-11,5.112e-11,25.0,1
667,2.0,3.0,1.0,2.0,10.0,34.0,4.693e-11,5.464e-11,5.078e-11,25.0,1
668,2.0,3.0,1.0,2.0,10.0,37.0,4.661e-11,5.456e-11,5.058e-11,25.0,1
669,2.0,3.0,1.0,2.0,10.0,40.0,4.64e-11,5.454e-11,5.047e-11,25.0,1
670,2.0,3.0,1.0,2.0,10.0,43.0,4.629e-11,5.458e-11,5.043e-11,25.0,1
671,2.0,3.0,1.0,2.0,10.0,46.0,4.625e-11,5.466e-11,5.045e-11,25.0,1
672,2.0,3.0,1.0,2.0,10.0,49.0,4.627e-11,5.477e-11,5.052e-11,25.0,1
673,2.0,3.0,1.0,3.0,6.0,31.0,4.713e-11,5.644e-11,5.179e-11,25.0,1
674,2.0,3.0,1.0,3.0,6.0,34.0,4.686e-11,5.65e-11,5.168e-11,25.0,1
675,2.0,3.0,1.0,3.0,6.0,37.0,4.675e-11,5.665e-11,5.17e-11,25.0,1
676,2.0,3.0,1.0,3.0,6.0,40.0,4.676e-11,5.686e-11,5.181e-11,25.0,1
677,2.0,3.0,1.0,3.0,6.0,43.0,4.684e-11,5.712e-11,5.198e-11,25.0,1
678,2.0,3.0,1.0,3.0,6.0,46.0,4.7e-11,5.742e-11,5.221e-11,25.0,1
679,2.0,3.0,1.0,3.0,6.0,49.0,4.721e-11,5.776e-11,5.248e-11,25.0,1
680,2.0,3.0,1.0,3.0,8.0,31.0,4.643e-11,5.572e-11,5.108e-11,25.0,1
681,2.0,3.0,1.0,3.0,8.0,34.0,4.602e-11,5.562e-11,5.082e-11,25.0,1
682,2.0,3.0,1.0,3.0,8.0,37.0,4.576e-11,5.562e-11,5.069e-11,25.0,1
683,2.0,3.0,1.0,3.0,8.0,40.0,4.563e-11,5.568e-11,5.065e-11,25.0,1
684,2.0,3.0,1.0,3.0,8.0,43.0,4.558e-11,5.58e-11,5.069e-11,25.0,1
685,2.0,3.0,1.0,3.0,8.0,46.0,4.56e-11,5.596e-11,5.078e-11,25.0,1
686,2.0,3.0,1.0,3.0,8.0,49.0,4.568e-11,5.615e-11,5.091e-11,25.0,1
687,2.0,3.0,1.0,3.0,10.0,31.0,4.636e-11,5.57e-11,5.103e-11,25.0,1
688,2.0,3.0,1.0,3.0,10.0,34.0,4.586e-11,5.55e-11,5.068e-11,25.0,1
689,2.0,3.0,1.0,3.0,10.0,37.0,4.552e-11,5.54e-11,5.046e-11,25.0,1
690,2.0,3.0,1.0,3.0,10.0,40.0,4.53e-11,5.538e-11,5.034e-11,25.0,1
691,2.0,3.0,1.0,3.0,10.0,43.0,4.517e-11,5.541e-11,5.029e-11,25.0,1
692,2.0,3.0,1.0,3.0,10.0,46.0,4.512e-11,5.548e-11,5.03e-11,25.0,1
693,2.0,3.0,1.0,3.0,10.0,49.0,4.512e-11,5.559e-11,5.036e-11,25.0,1
694,2.0,3.0,2.0,1.0,6.0,31.0,5.209e-11,5.741e-11,5.475e-11,25.0,1
695,2.0,3.0,2.0,1.0,6.0,34.0,5.187e-11,5.748e-11,5.468e-11,25.0,1
696,2.0,3.0,2.0,1.0,6.0,37.0,5.179e-11,5.765e-11,5.472e-11,25.0,1
697,2.0,3.0,2.0,1.0,6.0,40.0,5.184e-11,5.787e-11,5.486e-11,25.0,1
698,2.0,3.0,2.0,1.0,6.0,43.0,5.196e-11,5.815e-11,5.506e-11,25.0,1
699,2.0,3.0,2.0,1.0,6.0,46.0,5.215e-11,5.847e-11,5.531e-11,25.0,1
700,2.0,3.0,2.0,1.0,6.0,49.0,5.238e-11,5.882e-11,5.56e-11,25.0,1
701,2.0,3.0,2.0,1.0,8.0,31.0,5.308e-11,5.807e-11,5.557e-11,25.0,1
702,2.0,3.0,2.0,1.0,8.0,34.0,5.272e-11,5.801e-11,5.537e-11,25.0,1
703,2.0,3.0,2.0,1.0,8.0,37.0,5.252e-11,5.804e-11,5.528e-11,25.0,1
704,2.0,3.0,2.0,1.0,8.0,40.0,5.243e-11,5.813e-11,5.528e-11,25.0,1
705,2.0,3.0,2.0,1.0,8.0,43.0,5.243e-11,5.828e-11,5.536e-11,25.0,1
706,2.0,3.0,2.0,1.0,8.0,46.0,5.25e-11,5.847e-11,5.548e-11,25.0,1
707,2.0,3.0,2.0,1.0,8.0,49.0,5.262e-11,5.869e-11,5.566e-11,25.0,1
708,2.0,3.0,2.0,1.0,10.0,31.0,5.47e-11,5.939e-11,5.705e-11,25.0,1
709,2.0,3.0,2.0,1.0,10.0,34.0,5.425e-11,5.924e-11,5.675e-11,25.0,1
710,2.0,3.0,2.0,1.0,10.0,37.0,5.396e-11,5.918e-11,5.657e-11,25.0,1
711,2.0,3.0,2.0,1.0,10.0,40.0,5.38e-11,5.919e-11,5.649e-11,25.0,1
712,2.0,3.0,2.0,1.0,10.0,43.0,5.372e-11,5.926e-11,5.649e-11,25.0,1
713,2.0,3.0,2.0,1.0,10.0,46.0,5.372e-11,5.937e-11,5.654e-11,25.0,1
714,2.0,3.0,2.0,1.0,10.0,49.0,5.377e-11,5.951e-11,5.664e-11,25.0,1
715,2.0,3.0,2.0,2.0,6.0,31.0,4.847e-11,5.496e-11,5.172e-11,25.0,1
716,2.0,3.0,2.0,2.0,6.0,34.0,4.821e-11,5.503e-11,5.162e-11,25.0,1
717,2.0,3.0,2.0,2.0,6.0,37.0,4.81e-11,5.517e-11,5.164e-11,25.0,1
718,2.0,3.0,2.0,2.0,6.0,40.0,4.812e-11,5.539e-11,5.176e-11,25.0,1
719,2.0,3.0,2.0,2.0,6.0,43.0,4.821e-11,5.566e-11,5.193e-11,25.0,1
720,2.0,3.0,2.0,2.0,6.0,46.0,4.838e-11,5.597e-11,5.217e-11,25.0,1
721,2.0,3.0,2.0,2.0,6.0,49.0,4.859e-11,5.631e-11,5.245e-11,25.0,1
722,2.0,3.0,2.0,2.0,8.0,31.0,4.817e-11,5.455e-11,5.136e-11,25.0,1
723,2.0,3.0,2.0,2.0,8.0,34.0,4.777e-11,5.446e-11,5.111e-11,25.0,1
724,2.0,3.0,2.0,2.0,8.0,37.0,4.754e-11,5.446e-11,5.1e-11,25.0,1
725,2.0,3.0,2.0,2.0,8.0,40.0,4.742e-11,5.454e-11,5.098e-11,25.0,1
726,2.0,3.0,2.0,2.0,8.0,43.0,4.737e-11,5.466e-11,5.102e-11,25.0,1
727,2.0,3.0,2.0,2.0,8.0,46.0,4.741e-11,5.483e-11,5.112e-11,25.0,1
728,2.0,3.0,2.0,2.0,8.0,49.0,4.75e-11,5.503e-11,5.126e-11,25.0,1
729,2.0,3.0,2.0,2.0,10.0,31.0,4.85e-11,5.479e-11,5.164e-11,25.0,1
730,2.0,3.0,2.0,2.0,10.0,34.0,4.802e-11,5.462e-11,5.132e-11,25.0,1
731,2.0,3.0,2.0,2.0,10.0,37.0,4.77e-11,5.453e-11,5.111e-11,25.0,1
732,2.0,3.0,2.0,2.0,10.0,40.0,4.749e-11,5.451e-11,5.1e-11,25.0,1
733,2.0,3.0,2.0,2.0,10.0,43.0,4.738e-11,5.456e-11,5.097e-11,25.0,1
734,2.0,3.0,2.0,2.0,10.0,46.0,4.734e-11,5.463e-11,5.099e-11,25.0,1
735,2.0,3.0,2.0,2.0,10.0,49.0,4.736e-11,5.475e-11,5.106e-11,25.0,1
736,2.0,3.0,2.0,3.0,6.0,31.0,4.774e-11,5.507e-11,5.141e-11,25.0,1
737,2.0,3.0,2.0,3.0,6.0,34.0,4.747e-11,5.514e-11,5.13e-11,25.0,1
738,2.0,3.0,2.0,3.0,6.0,37.0,4.735e-11,5.529e-11,5.132e-11,25.0,1
739,2.0,3.0,2.0,3.0,6.0,40.0,4.736e-11,5.55e-11,5.143e-11,25.0,1
740,2.0,3.0,2.0,3.0,6.0,43.0,4.745e-11,5.577e-11,5.161e-11,25.0,1
741,2.0,3.0,2.0,3.0,6.0,46.0,4.761e-11,5.608e-11,5.184e-11,25.0,1
742,2.0,3.0,2.0,3.0,6.0,49.0,4.781e-11,5.642e-11,5.211e-11,25.0,1
743,2.0,3.0,2.0,3.0,8.0,31.0,4.701e-11,5.428e-11,5.064e-11,25.0,1
744,2.0,3.0,2.0,3.0,8.0,34.0,4.659e-11,5.418e-11,5.039e-11,25.0,1
745,2.0,3.0,2.0,3.0,8.0,37.0,4.633e-11,5.417e-11,5.025e-11,25.0,1
746,2.0,3.0,2.0,3.0,8.0,40.0,4.62e-11,5.425e-11,5.022e-11,25.0,1
747,2.0,3.0,2.0,3.0,8.0,43.0,4.615e-11,5.436e-11,5.026e-11,25.0,1
748,2.0,3.0,2.0,3.0,8.0,46.0,4.618e-11,5.453e-11,5.035e-11,25.0,1
749,2.0,3.0,2.0,3.0,8.0,49.0,4.625e-11,5.472e-11,5.049e-11,25.0,1
750,2.0,3.0,2.0,3.0,10.0,31.0,4.691e-11,5.417e-11,5.054e-11,25.0,1
751,2.0,3.0,2.0,3.0,10.0,34.0,4.641e-11,5.398e-11,5.019e-11,25.0,1
752,2.0,3.0,2.0,3.0,10.0,37.0,4.607e-11,5.389e-11,4.998e-11,25.0,1
753,2.0,3.0,2.0,3.0,10.0,40.0,4.585e-11,5.386e-11,4.986e-11,25.0,1
754,2.0,3.0,2.0,3.0,10.0,43.0,4.572e-11,5.389e-11,4.981e-11,25.0,1
755,2.0,3.0,2.0,3.0,10.0,46.0,4.567e-11,5.397e-11,4.982e-11,25.0,1
756,2.0,3.0,2.0,3.0,10.0,49.0,4.568e-11,5.408e-11,4.988e-11,25.0,1
757,3.0,1.0,1.0,1.0,6.0,31.0,4.826e-11,5.573e-11,5.2e-11,25.0,1
758,3.0,1.0,1.0,1.0,6.0,34.0,4.805e-11,5.579e-11,5.192e-11,25.0,1
759,3.0,1.0,1.0,1.0,6.0,37.0,4.797e-11,5.596e-11,5.196e-11,25.0,1
760,3.0,1.0,1.0,1.0,6.0,40.0,4.802e-11,5.619e-11,5.21e-11,25.0,1
761,3.0,1.0,1.0,1.0,6.0,43.0,4.814e-11,5.646e-11,5.23e-11,25.0,1
762,3.0,1.0,1.0,1.0,6.0,46.0,4.832e-11,5.677e-11,5.255e-11,25.0,1
763,3.0,1.0,1.0,1.0,6.0,49.0,4.855e-11,5.713e-11,5.284e-11,25.0,1
764,3.0,1.0,1.0,1.0,8.0,31.0,4.925e-11,5.646e-11,5.285e-11,25.0,1
765,3.0,1.0,1.0,1.0,8.0,34.0,4.889e-11,5.639e-11,5.264e-11,25.0,1
766,3.0,1.0,1.0,1.0,8.0,37.0,4.868e-11,5.642e-11,5.255e-11,25.0,1
767,3.0,1.0,1.0,1.0,8.0,40.0,4.86e-11,5.652e-11,5.256e-11,25.0,1
768,3.0,1.0,1.0,1.0,8.0,43.0,4.86e-11,5.666e-11,5.263e-11,25.0,1
769,3.0,1.0,1.0,1.0,8.0,46.0,4.867e-11,5.684e-11,5.275e-11,25.0,1
770,3.0,1.0,1.0,1.0,8.0,49.0,4.879e-11,5.706e-11,5.293e-11,25.0,1
771,3.0,1.0,1.0,1.0,10.0,31.0,5.087e-11,5.783e-11,5.435e-11,25.0,1
772,3.0,1.0,1.0,1.0,10.0,34.0,5.042e-11,5.767e-11,5.405e-11,25.0,1
773,3.0,1.0,1.0,1.0,10.0,37.0,5.013e-11,5.761e-11,5.387e-11,25.0,1
774,3.0,1.0,1.0,1.0,10.0,40.0,4.996e-11,5.763e-11,5.38e-11,25.0,1
775,3.0,1.0,1.0,1.0,10.0,43.0,4.989e-11,5.77e-11,5.379e-11,25.0,1
776,3.0,1.0,1.0,1.0,10.0,46.0,4.989e-11,5.781e-11,5.385e-11,25.0,1
777,3.0,1.0,1.0,1.0,10.0,49.0,4.994e-11,5.793e-11,5.394e-11,25.0,1
778,3.0,1.0,1.0,2.0,6.0,31.0,4.552e-11,5.488e-11,5.02e-11,25.0,1
779,3.0,1.0,1.0,2.0,6.0,34.0,4.526e-11,5.495e-11,5.011e-11,25.0,1
780,3.0,1.0,1.0,2.0,6.0,37.0,4.515e-11,5.509e-11,5.012e-11,25.0,1
