index,xinvpa0_size,xnand2_size,xnor3_size,buffer_0_size,buffer_1_size,buffer_2_size,tplh,tphl,tp,temper,alter#
522,4.0,4.0,1.0,2.0,15.0,57.0,6.25e-11,6.931e-11,6.59e-11,25.0,1
523,4.0,4.0,1.0,2.0,15.0,60.0,6.254e-11,6.941e-11,6.598e-11,25.0,1
524,4.0,4.0,1.0,2.0,15.0,63.0,6.261e-11,6.951e-11,6.606e-11,25.0,1
525,4.0,4.0,1.0,2.0,15.0,66.0,6.269e-11,6.963e-11,6.616e-11,25.0,1
526,4.0,4.0,1.0,3.0,11.0,48.0,6.007e-11,6.865e-11,6.436e-11,25.0,1
527,4.0,4.0,1.0,3.0,11.0,51.0,6.008e-11,6.875e-11,6.441e-11,25.0,1
528,4.0,4.0,1.0,3.0,11.0,54.0,6.013e-11,6.886e-11,6.449e-11,25.0,1
529,4.0,4.0,1.0,3.0,11.0,57.0,6.02e-11,6.899e-11,6.46e-11,25.0,1
530,4.0,4.0,1.0,3.0,11.0,60.0,6.03e-11,6.916e-11,6.473e-11,25.0,1
531,4.0,4.0,1.0,3.0,11.0,63.0,6.042e-11,6.934e-11,6.488e-11,25.0,1
532,4.0,4.0,1.0,3.0,11.0,66.0,6.056e-11,6.951e-11,6.504e-11,25.0,1
533,4.0,4.0,1.0,3.0,13.0,48.0,6.015e-11,6.877e-11,6.446e-11,25.0,1
534,4.0,4.0,1.0,3.0,13.0,51.0,6.011e-11,6.88e-11,6.446e-11,25.0,1
535,4.0,4.0,1.0,3.0,13.0,54.0,6.012e-11,6.888e-11,6.45e-11,25.0,1
536,4.0,4.0,1.0,3.0,13.0,57.0,6.015e-11,6.899e-11,6.457e-11,25.0,1
537,4.0,4.0,1.0,3.0,13.0,60.0,6.021e-11,6.91e-11,6.465e-11,25.0,1
538,4.0,4.0,1.0,3.0,13.0,63.0,6.029e-11,6.922e-11,6.475e-11,25.0,1
539,4.0,4.0,1.0,3.0,13.0,66.0,6.039e-11,6.936e-11,6.488e-11,25.0,1
540,4.0,4.0,1.0,3.0,15.0,48.0,6.043e-11,6.908e-11,6.475e-11,25.0,1
541,4.0,4.0,1.0,3.0,15.0,51.0,6.036e-11,6.909e-11,6.473e-11,25.0,1
542,4.0,4.0,1.0,3.0,15.0,54.0,6.034e-11,6.914e-11,6.474e-11,25.0,1
543,4.0,4.0,1.0,3.0,15.0,57.0,6.034e-11,6.919e-11,6.477e-11,25.0,1
544,4.0,4.0,1.0,3.0,15.0,60.0,6.037e-11,6.928e-11,6.482e-11,25.0,1
545,4.0,4.0,1.0,3.0,15.0,63.0,6.042e-11,6.937e-11,6.49e-11,25.0,1
546,4.0,4.0,1.0,3.0,15.0,66.0,6.049e-11,6.949e-11,6.499e-11,25.0,1
547,4.0,4.0,1.0,4.0,11.0,48.0,6.002e-11,7.04e-11,6.521e-11,25.0,1
548,4.0,4.0,1.0,4.0,11.0,51.0,6.002e-11,7.049e-11,6.526e-11,25.0,1
549,4.0,4.0,1.0,4.0,11.0,54.0,6.006e-11,7.061e-11,6.534e-11,25.0,1
550,4.0,4.0,1.0,4.0,11.0,57.0,6.013e-11,7.075e-11,6.544e-11,25.0,1
551,4.0,4.0,1.0,4.0,11.0,60.0,6.022e-11,7.091e-11,6.556e-11,25.0,1
552,4.0,4.0,1.0,4.0,11.0,63.0,6.034e-11,7.108e-11,6.571e-11,25.0,1
553,4.0,4.0,1.0,4.0,11.0,66.0,6.047e-11,7.126e-11,6.587e-11,25.0,1
554,4.0,4.0,1.0,4.0,13.0,48.0,5.99e-11,7.033e-11,6.512e-11,25.0,1
555,4.0,4.0,1.0,4.0,13.0,51.0,5.986e-11,7.036e-11,6.511e-11,25.0,1
556,4.0,4.0,1.0,4.0,13.0,54.0,5.985e-11,7.044e-11,6.515e-11,25.0,1
557,4.0,4.0,1.0,4.0,13.0,57.0,5.988e-11,7.053e-11,6.521e-11,25.0,1
558,4.0,4.0,1.0,4.0,13.0,60.0,5.993e-11,7.064e-11,6.529e-11,25.0,1
559,4.0,4.0,1.0,4.0,13.0,63.0,6e-11,7.076e-11,6.538e-11,25.0,1
560,4.0,4.0,1.0,4.0,13.0,66.0,6.009e-11,7.09e-11,6.55e-11,25.0,1
561,4.0,4.0,1.0,4.0,15.0,48.0,5.998e-11,7.048e-11,6.523e-11,25.0,1
562,4.0,4.0,1.0,4.0,15.0,51.0,5.99e-11,7.047e-11,6.519e-11,25.0,1
563,4.0,4.0,1.0,4.0,15.0,54.0,5.987e-11,7.051e-11,6.519e-11,25.0,1
564,4.0,4.0,1.0,4.0,15.0,57.0,5.986e-11,7.058e-11,6.522e-11,25.0,1
565,4.0,4.0,1.0,4.0,15.0,60.0,5.989e-11,7.064e-11,6.526e-11,25.0,1
566,4.0,4.0,1.0,4.0,15.0,63.0,5.993e-11,7.073e-11,6.533e-11,25.0,1
567,4.0,4.0,1.0,4.0,15.0,66.0,5.999e-11,7.084e-11,6.542e-11,25.0,1
568,4.0,4.0,2.0,2.0,11.0,48.0,8.295e-11,8.869e-11,8.582e-11,25.0,1
569,4.0,4.0,2.0,2.0,11.0,51.0,8.297e-11,8.879e-11,8.588e-11,25.0,1
570,4.0,4.0,2.0,2.0,11.0,54.0,8.303e-11,8.893e-11,8.598e-11,25.0,1
571,4.0,4.0,2.0,2.0,11.0,57.0,8.311e-11,8.908e-11,8.61e-11,25.0,1
572,4.0,4.0,2.0,2.0,11.0,60.0,8.323e-11,8.924e-11,8.623e-11,25.0,1
573,4.0,4.0,2.0,2.0,11.0,63.0,8.335e-11,8.943e-11,8.639e-11,25.0,1
574,4.0,4.0,2.0,2.0,11.0,66.0,8.351e-11,8.963e-11,8.657e-11,25.0,1
575,4.0,4.0,2.0,2.0,13.0,48.0,8.343e-11,8.907e-11,8.625e-11,25.0,1
576,4.0,4.0,2.0,2.0,13.0,51.0,8.341e-11,8.914e-11,8.627e-11,25.0,1
577,4.0,4.0,2.0,2.0,13.0,54.0,8.343e-11,8.923e-11,8.633e-11,25.0,1
578,4.0,4.0,2.0,2.0,13.0,57.0,8.347e-11,8.934e-11,8.641e-11,25.0,1
579,4.0,4.0,2.0,2.0,13.0,60.0,8.354e-11,8.945e-11,8.65e-11,25.0,1
580,4.0,4.0,2.0,2.0,13.0,63.0,8.364e-11,8.959e-11,8.661e-11,25.0,1
581,4.0,4.0,2.0,2.0,13.0,66.0,8.375e-11,8.975e-11,8.675e-11,25.0,1
582,4.0,4.0,2.0,2.0,15.0,48.0,8.411e-11,8.965e-11,8.688e-11,25.0,1
583,4.0,4.0,2.0,2.0,15.0,51.0,8.406e-11,8.968e-11,8.687e-11,25.0,1
584,4.0,4.0,2.0,2.0,15.0,54.0,8.405e-11,8.975e-11,8.69e-11,25.0,1
585,4.0,4.0,2.0,2.0,15.0,57.0,8.407e-11,8.981e-11,8.694e-11,25.0,1
586,4.0,4.0,2.0,2.0,15.0,60.0,8.412e-11,8.991e-11,8.701e-11,25.0,1
587,4.0,4.0,2.0,2.0,15.0,63.0,8.418e-11,9.001e-11,8.709e-11,25.0,1
588,4.0,4.0,2.0,2.0,15.0,66.0,8.426e-11,9.013e-11,8.72e-11,25.0,1
589,4.0,4.0,2.0,3.0,11.0,48.0,8.12e-11,8.777e-11,8.449e-11,25.0,1
590,4.0,4.0,2.0,3.0,11.0,51.0,8.121e-11,8.787e-11,8.454e-11,25.0,1
591,4.0,4.0,2.0,3.0,11.0,54.0,8.125e-11,8.799e-11,8.462e-11,25.0,1
592,4.0,4.0,2.0,3.0,11.0,57.0,8.133e-11,8.813e-11,8.473e-11,25.0,1
593,4.0,4.0,2.0,3.0,11.0,60.0,8.143e-11,8.829e-11,8.486e-11,25.0,1
594,4.0,4.0,2.0,3.0,11.0,63.0,8.155e-11,8.846e-11,8.501e-11,25.0,1
595,4.0,4.0,2.0,3.0,11.0,66.0,8.168e-11,8.865e-11,8.517e-11,25.0,1
596,4.0,4.0,2.0,3.0,13.0,48.0,8.125e-11,8.78e-11,8.453e-11,25.0,1
597,4.0,4.0,2.0,3.0,13.0,51.0,8.121e-11,8.784e-11,8.453e-11,25.0,1
598,4.0,4.0,2.0,3.0,13.0,54.0,8.122e-11,8.794e-11,8.458e-11,25.0,1
599,4.0,4.0,2.0,3.0,13.0,57.0,8.126e-11,8.802e-11,8.464e-11,25.0,1
600,4.0,4.0,2.0,3.0,13.0,60.0,8.132e-11,8.814e-11,8.473e-11,25.0,1
601,4.0,4.0,2.0,3.0,13.0,63.0,8.139e-11,8.827e-11,8.483e-11,25.0,1
602,4.0,4.0,2.0,3.0,13.0,66.0,8.15e-11,8.842e-11,8.496e-11,25.0,1
603,4.0,4.0,2.0,3.0,15.0,48.0,8.152e-11,8.805e-11,8.478e-11,25.0,1
604,4.0,4.0,2.0,3.0,15.0,51.0,8.145e-11,8.806e-11,8.475e-11,25.0,1
605,4.0,4.0,2.0,3.0,15.0,54.0,8.142e-11,8.811e-11,8.477e-11,25.0,1
606,4.0,4.0,2.0,3.0,15.0,57.0,8.143e-11,8.817e-11,8.48e-11,25.0,1
607,4.0,4.0,2.0,3.0,15.0,60.0,8.146e-11,8.825e-11,8.486e-11,25.0,1
608,4.0,4.0,2.0,3.0,15.0,63.0,8.151e-11,8.835e-11,8.493e-11,25.0,1
609,4.0,4.0,2.0,3.0,15.0,66.0,8.158e-11,8.846e-11,8.502e-11,25.0,1
610,4.0,4.0,2.0,4.0,11.0,48.0,8.072e-11,8.798e-11,8.435e-11,25.0,1
611,4.0,4.0,2.0,4.0,11.0,51.0,8.071e-11,8.807e-11,8.439e-11,25.0,1
612,4.0,4.0,2.0,4.0,11.0,54.0,8.075e-11,8.818e-11,8.447e-11,25.0,1
613,4.0,4.0,2.0,4.0,11.0,57.0,8.082e-11,8.832e-11,8.457e-11,25.0,1
614,4.0,4.0,2.0,4.0,11.0,60.0,8.092e-11,8.849e-11,8.47e-11,25.0,1
615,4.0,4.0,2.0,4.0,11.0,63.0,8.103e-11,8.865e-11,8.484e-11,25.0,1
616,4.0,4.0,2.0,4.0,11.0,66.0,8.116e-11,8.885e-11,8.5e-11,25.0,1
617,4.0,4.0,2.0,4.0,13.0,48.0,8.056e-11,8.782e-11,8.419e-11,25.0,1
618,4.0,4.0,2.0,4.0,13.0,51.0,8.052e-11,8.788e-11,8.42e-11,25.0,1
619,4.0,4.0,2.0,4.0,13.0,54.0,8.051e-11,8.795e-11,8.423e-11,25.0,1
620,4.0,4.0,2.0,4.0,13.0,57.0,8.054e-11,8.804e-11,8.429e-11,25.0,1
621,4.0,4.0,2.0,4.0,13.0,60.0,8.059e-11,8.814e-11,8.437e-11,25.0,1
622,4.0,4.0,2.0,4.0,13.0,63.0,8.067e-11,8.827e-11,8.447e-11,25.0,1
623,4.0,4.0,2.0,4.0,13.0,66.0,8.076e-11,8.842e-11,8.459e-11,25.0,1
624,4.0,4.0,2.0,4.0,15.0,48.0,8.061e-11,8.79e-11,8.425e-11,25.0,1
625,4.0,4.0,2.0,4.0,15.0,51.0,8.054e-11,8.792e-11,8.423e-11,25.0,1
626,4.0,4.0,2.0,4.0,15.0,54.0,8.05e-11,8.795e-11,8.423e-11,25.0,1
627,4.0,4.0,2.0,4.0,15.0,57.0,8.05e-11,8.8e-11,8.425e-11,25.0,1
628,4.0,4.0,2.0,4.0,15.0,60.0,8.052e-11,8.808e-11,8.43e-11,25.0,1
629,4.0,4.0,2.0,4.0,15.0,63.0,8.057e-11,8.817e-11,8.437e-11,25.0,1
630,4.0,4.0,2.0,4.0,15.0,66.0,8.063e-11,8.828e-11,8.446e-11,25.0,1
631,4.0,5.0,1.0,2.0,11.0,48.0,6.136e-11,6.806e-11,6.471e-11,25.0,1
632,4.0,5.0,1.0,2.0,11.0,51.0,6.138e-11,6.816e-11,6.477e-11,25.0,1
633,4.0,5.0,1.0,2.0,11.0,54.0,6.144e-11,6.829e-11,6.486e-11,25.0,1
634,4.0,5.0,1.0,2.0,11.0,57.0,6.153e-11,6.844e-11,6.498e-11,25.0,1
635,4.0,5.0,1.0,2.0,11.0,60.0,6.164e-11,6.861e-11,6.512e-11,25.0,1
636,4.0,5.0,1.0,2.0,11.0,63.0,6.177e-11,6.878e-11,6.528e-11,25.0,1
637,4.0,5.0,1.0,2.0,11.0,66.0,6.192e-11,6.897e-11,6.544e-11,25.0,1
638,4.0,5.0,1.0,2.0,13.0,48.0,6.185e-11,6.85e-11,6.517e-11,25.0,1
639,4.0,5.0,1.0,2.0,13.0,51.0,6.183e-11,6.856e-11,6.519e-11,25.0,1
640,4.0,5.0,1.0,2.0,13.0,54.0,6.185e-11,6.864e-11,6.525e-11,25.0,1
641,4.0,5.0,1.0,2.0,13.0,57.0,6.189e-11,6.876e-11,6.533e-11,25.0,1
642,4.0,5.0,1.0,2.0,13.0,60.0,6.197e-11,6.888e-11,6.543e-11,25.0,1
643,4.0,5.0,1.0,2.0,13.0,63.0,6.206e-11,6.902e-11,6.554e-11,25.0,1
644,4.0,5.0,1.0,2.0,13.0,66.0,6.218e-11,6.915e-11,6.567e-11,25.0,1
645,4.0,5.0,1.0,2.0,15.0,48.0,6.255e-11,6.915e-11,6.585e-11,25.0,1
646,4.0,5.0,1.0,2.0,15.0,51.0,6.25e-11,6.917e-11,6.583e-11,25.0,1
647,4.0,5.0,1.0,2.0,15.0,54.0,6.248e-11,6.923e-11,6.586e-11,25.0,1
648,4.0,5.0,1.0,2.0,15.0,57.0,6.25e-11,6.931e-11,6.59e-11,25.0,1
649,4.0,5.0,1.0,2.0,15.0,60.0,6.255e-11,6.94e-11,6.597e-11,25.0,1
650,4.0,5.0,1.0,2.0,15.0,63.0,6.261e-11,6.95e-11,6.605e-11,25.0,1
651,4.0,5.0,1.0,2.0,15.0,66.0,6.269e-11,6.961e-11,6.615e-11,25.0,1
652,4.0,5.0,1.0,3.0,11.0,48.0,6.008e-11,6.864e-11,6.436e-11,25.0,1
653,4.0,5.0,1.0,3.0,11.0,51.0,6.009e-11,6.873e-11,6.441e-11,25.0,1
654,4.0,5.0,1.0,3.0,11.0,54.0,6.013e-11,6.885e-11,6.449e-11,25.0,1
655,4.0,5.0,1.0,3.0,11.0,57.0,6.02e-11,6.899e-11,6.459e-11,25.0,1
656,4.0,5.0,1.0,3.0,11.0,60.0,6.031e-11,6.915e-11,6.473e-11,25.0,1
657,4.0,5.0,1.0,3.0,11.0,63.0,6.043e-11,6.933e-11,6.488e-11,25.0,1
658,4.0,5.0,1.0,3.0,11.0,66.0,6.057e-11,6.951e-11,6.504e-11,25.0,1
659,4.0,5.0,1.0,3.0,13.0,48.0,6.016e-11,6.875e-11,6.445e-11,25.0,1
660,4.0,5.0,1.0,3.0,13.0,51.0,6.012e-11,6.88e-11,6.446e-11,25.0,1
661,4.0,5.0,1.0,3.0,13.0,54.0,6.012e-11,6.887e-11,6.45e-11,25.0,1
662,4.0,5.0,1.0,3.0,13.0,57.0,6.016e-11,6.896e-11,6.456e-11,25.0,1
663,4.0,5.0,1.0,3.0,13.0,60.0,6.022e-11,6.908e-11,6.465e-11,25.0,1
664,4.0,5.0,1.0,3.0,13.0,63.0,6.03e-11,6.921e-11,6.475e-11,25.0,1
665,4.0,5.0,1.0,3.0,13.0,66.0,6.04e-11,6.935e-11,6.487e-11,25.0,1
666,4.0,5.0,1.0,3.0,15.0,48.0,6.044e-11,6.907e-11,6.475e-11,25.0,1
667,4.0,5.0,1.0,3.0,15.0,51.0,6.037e-11,6.909e-11,6.473e-11,25.0,1
668,4.0,5.0,1.0,3.0,15.0,54.0,6.034e-11,6.912e-11,6.473e-11,25.0,1
669,4.0,5.0,1.0,3.0,15.0,57.0,6.035e-11,6.918e-11,6.476e-11,25.0,1
670,4.0,5.0,1.0,3.0,15.0,60.0,6.038e-11,6.927e-11,6.482e-11,25.0,1
671,4.0,5.0,1.0,3.0,15.0,63.0,6.043e-11,6.937e-11,6.49e-11,25.0,1
672,4.0,5.0,1.0,3.0,15.0,66.0,6.05e-11,6.948e-11,6.499e-11,25.0,1
673,4.0,5.0,1.0,4.0,11.0,48.0,6.003e-11,7.04e-11,6.521e-11,25.0,1
674,4.0,5.0,1.0,4.0,11.0,51.0,6.003e-11,7.049e-11,6.526e-11,25.0,1
675,4.0,5.0,1.0,4.0,11.0,54.0,6.007e-11,7.061e-11,6.534e-11,25.0,1
676,4.0,5.0,1.0,4.0,11.0,57.0,6.014e-11,7.075e-11,6.544e-11,25.0,1
677,4.0,5.0,1.0,4.0,11.0,60.0,6.023e-11,7.089e-11,6.556e-11,25.0,1
678,4.0,5.0,1.0,4.0,11.0,63.0,6.035e-11,7.106e-11,6.57e-11,25.0,1
679,4.0,5.0,1.0,4.0,11.0,66.0,6.048e-11,7.125e-11,6.586e-11,25.0,1
680,4.0,5.0,1.0,4.0,13.0,48.0,5.99e-11,7.032e-11,6.511e-11,25.0,1
681,4.0,5.0,1.0,4.0,13.0,51.0,5.986e-11,7.036e-11,6.511e-11,25.0,1
682,4.0,5.0,1.0,4.0,13.0,54.0,5.986e-11,7.042e-11,6.514e-11,25.0,1
683,4.0,5.0,1.0,4.0,13.0,57.0,5.988e-11,7.051e-11,6.52e-11,25.0,1
684,4.0,5.0,1.0,4.0,13.0,60.0,5.993e-11,7.064e-11,6.528e-11,25.0,1
685,4.0,5.0,1.0,4.0,13.0,63.0,6.001e-11,7.075e-11,6.538e-11,25.0,1
686,4.0,5.0,1.0,4.0,13.0,66.0,6.01e-11,7.089e-11,6.55e-11,25.0,1
687,4.0,5.0,1.0,4.0,15.0,48.0,5.998e-11,7.046e-11,6.522e-11,25.0,1
688,4.0,5.0,1.0,4.0,15.0,51.0,5.991e-11,7.046e-11,6.519e-11,25.0,1
689,4.0,5.0,1.0,4.0,15.0,54.0,5.987e-11,7.05e-11,6.519e-11,25.0,1
690,4.0,5.0,1.0,4.0,15.0,57.0,5.987e-11,7.056e-11,6.521e-11,25.0,1
691,4.0,5.0,1.0,4.0,15.0,60.0,5.989e-11,7.064e-11,6.526e-11,25.0,1
692,4.0,5.0,1.0,4.0,15.0,63.0,5.993e-11,7.072e-11,6.533e-11,25.0,1
693,4.0,5.0,1.0,4.0,15.0,66.0,6e-11,7.083e-11,6.541e-11,25.0,1
694,4.0,5.0,2.0,2.0,11.0,48.0,8.296e-11,8.869e-11,8.582e-11,25.0,1
695,4.0,5.0,2.0,2.0,11.0,51.0,8.298e-11,8.879e-11,8.589e-11,25.0,1
696,4.0,5.0,2.0,2.0,11.0,54.0,8.303e-11,8.894e-11,8.599e-11,25.0,1
697,4.0,5.0,2.0,2.0,11.0,57.0,8.313e-11,8.907e-11,8.61e-11,25.0,1
698,4.0,5.0,2.0,2.0,11.0,60.0,8.323e-11,8.924e-11,8.624e-11,25.0,1
699,4.0,5.0,2.0,2.0,11.0,63.0,8.337e-11,8.942e-11,8.639e-11,25.0,1
700,4.0,5.0,2.0,2.0,11.0,66.0,8.351e-11,8.963e-11,8.657e-11,25.0,1
701,4.0,5.0,2.0,2.0,13.0,48.0,8.344e-11,8.906e-11,8.625e-11,25.0,1
702,4.0,5.0,2.0,2.0,13.0,51.0,8.341e-11,8.913e-11,8.627e-11,25.0,1
703,4.0,5.0,2.0,2.0,13.0,54.0,8.344e-11,8.922e-11,8.633e-11,25.0,1
704,4.0,5.0,2.0,2.0,13.0,57.0,8.348e-11,8.933e-11,8.641e-11,25.0,1
705,4.0,5.0,2.0,2.0,13.0,60.0,8.356e-11,8.946e-11,8.651e-11,25.0,1
706,4.0,5.0,2.0,2.0,13.0,63.0,8.365e-11,8.958e-11,8.662e-11,25.0,1
707,4.0,5.0,2.0,2.0,13.0,66.0,8.376e-11,8.974e-11,8.675e-11,25.0,1
708,4.0,5.0,2.0,2.0,15.0,48.0,8.412e-11,8.966e-11,8.689e-11,25.0,1
709,4.0,5.0,2.0,2.0,15.0,51.0,8.408e-11,8.968e-11,8.688e-11,25.0,1
710,4.0,5.0,2.0,2.0,15.0,54.0,8.407e-11,8.974e-11,8.69e-11,25.0,1
711,4.0,5.0,2.0,2.0,15.0,57.0,8.408e-11,8.981e-11,8.694e-11,25.0,1
712,4.0,5.0,2.0,2.0,15.0,60.0,8.413e-11,8.991e-11,8.702e-11,25.0,1
713,4.0,5.0,2.0,2.0,15.0,63.0,8.419e-11,9e-11,8.71e-11,25.0,1
714,4.0,5.0,2.0,2.0,15.0,66.0,8.427e-11,9.013e-11,8.72e-11,25.0,1
715,4.0,5.0,2.0,3.0,11.0,48.0,8.121e-11,8.775e-11,8.448e-11,25.0,1
716,4.0,5.0,2.0,3.0,11.0,51.0,8.122e-11,8.786e-11,8.454e-11,25.0,1
717,4.0,5.0,2.0,3.0,11.0,54.0,8.126e-11,8.799e-11,8.463e-11,25.0,1
718,4.0,5.0,2.0,3.0,11.0,57.0,8.133e-11,8.812e-11,8.472e-11,25.0,1
719,4.0,5.0,2.0,3.0,11.0,60.0,8.144e-11,8.827e-11,8.485e-11,25.0,1
720,4.0,5.0,2.0,3.0,11.0,63.0,8.156e-11,8.846e-11,8.501e-11,25.0,1
721,4.0,5.0,2.0,3.0,11.0,66.0,8.169e-11,8.864e-11,8.517e-11,25.0,1
722,4.0,5.0,2.0,3.0,13.0,48.0,8.127e-11,8.779e-11,8.453e-11,25.0,1
723,4.0,5.0,2.0,3.0,13.0,51.0,8.123e-11,8.785e-11,8.454e-11,25.0,1
724,4.0,5.0,2.0,3.0,13.0,54.0,8.123e-11,8.791e-11,8.457e-11,25.0,1
725,4.0,5.0,2.0,3.0,13.0,57.0,8.127e-11,8.802e-11,8.464e-11,25.0,1
726,4.0,5.0,2.0,3.0,13.0,60.0,8.133e-11,8.814e-11,8.473e-11,25.0,1
727,4.0,5.0,2.0,3.0,13.0,63.0,8.141e-11,8.826e-11,8.484e-11,25.0,1
728,4.0,5.0,2.0,3.0,13.0,66.0,8.151e-11,8.84e-11,8.496e-11,25.0,1
729,4.0,5.0,2.0,3.0,15.0,48.0,8.153e-11,8.803e-11,8.478e-11,25.0,1
730,4.0,5.0,2.0,3.0,15.0,51.0,8.147e-11,8.805e-11,8.476e-11,25.0,1
731,4.0,5.0,2.0,3.0,15.0,54.0,8.142e-11,8.81e-11,8.476e-11,25.0,1
732,4.0,5.0,2.0,3.0,15.0,57.0,8.144e-11,8.816e-11,8.48e-11,25.0,1
733,4.0,5.0,2.0,3.0,15.0,60.0,8.147e-11,8.824e-11,8.486e-11,25.0,1
734,4.0,5.0,2.0,3.0,15.0,63.0,8.152e-11,8.834e-11,8.493e-11,25.0,1
735,4.0,5.0,2.0,3.0,15.0,66.0,8.159e-11,8.846e-11,8.502e-11,25.0,1
736,4.0,5.0,2.0,4.0,11.0,48.0,8.072e-11,8.797e-11,8.435e-11,25.0,1
737,4.0,5.0,2.0,4.0,11.0,51.0,8.072e-11,8.806e-11,8.439e-11,25.0,1
738,4.0,5.0,2.0,4.0,11.0,54.0,8.076e-11,8.817e-11,8.447e-11,25.0,1
739,4.0,5.0,2.0,4.0,11.0,57.0,8.082e-11,8.831e-11,8.457e-11,25.0,1
740,4.0,5.0,2.0,4.0,11.0,60.0,8.092e-11,8.848e-11,8.47e-11,25.0,1
741,4.0,5.0,2.0,4.0,11.0,63.0,8.104e-11,8.865e-11,8.484e-11,25.0,1
742,4.0,5.0,2.0,4.0,11.0,66.0,8.117e-11,8.883e-11,8.5e-11,25.0,1
743,4.0,5.0,2.0,4.0,13.0,48.0,8.057e-11,8.781e-11,8.419e-11,25.0,1
744,4.0,5.0,2.0,4.0,13.0,51.0,8.053e-11,8.787e-11,8.42e-11,25.0,1
745,4.0,5.0,2.0,4.0,13.0,54.0,8.052e-11,8.793e-11,8.422e-11,25.0,1
746,4.0,5.0,2.0,4.0,13.0,57.0,8.055e-11,8.803e-11,8.429e-11,25.0,1
747,4.0,5.0,2.0,4.0,13.0,60.0,8.06e-11,8.813e-11,8.437e-11,25.0,1
748,4.0,5.0,2.0,4.0,13.0,63.0,8.068e-11,8.826e-11,8.447e-11,25.0,1
749,4.0,5.0,2.0,4.0,13.0,66.0,8.077e-11,8.841e-11,8.459e-11,25.0,1
750,4.0,5.0,2.0,4.0,15.0,48.0,8.062e-11,8.789e-11,8.426e-11,25.0,1
751,4.0,5.0,2.0,4.0,15.0,51.0,8.055e-11,8.791e-11,8.423e-11,25.0,1
752,4.0,5.0,2.0,4.0,15.0,54.0,8.051e-11,8.794e-11,8.422e-11,25.0,1
753,4.0,5.0,2.0,4.0,15.0,57.0,8.051e-11,8.799e-11,8.425e-11,25.0,1
754,4.0,5.0,2.0,4.0,15.0,60.0,8.053e-11,8.807e-11,8.43e-11,25.0,1
755,4.0,5.0,2.0,4.0,15.0,63.0,8.058e-11,8.816e-11,8.437e-11,25.0,1
756,4.0,5.0,2.0,4.0,15.0,66.0,8.064e-11,8.827e-11,8.446e-11,25.0,1
757,5.0,3.0,1.0,2.0,11.0,48.0,6.108e-11,6.802e-11,6.455e-11,25.0,1
758,5.0,3.0,1.0,2.0,11.0,51.0,6.11e-11,6.813e-11,6.461e-11,25.0,1
759,5.0,3.0,1.0,2.0,11.0,54.0,6.116e-11,6.826e-11,6.471e-11,25.0,1
760,5.0,3.0,1.0,2.0,11.0,57.0,6.125e-11,6.84e-11,6.482e-11,25.0,1
761,5.0,3.0,1.0,2.0,11.0,60.0,6.136e-11,6.858e-11,6.497e-11,25.0,1
762,5.0,3.0,1.0,2.0,11.0,63.0,6.149e-11,6.875e-11,6.512e-11,25.0,1
763,5.0,3.0,1.0,2.0,11.0,66.0,6.164e-11,6.895e-11,6.529e-11,25.0,1
764,5.0,3.0,1.0,2.0,13.0,48.0,6.157e-11,6.847e-11,6.502e-11,25.0,1
765,5.0,3.0,1.0,2.0,13.0,51.0,6.155e-11,6.854e-11,6.504e-11,25.0,1
766,5.0,3.0,1.0,2.0,13.0,54.0,6.157e-11,6.861e-11,6.509e-11,25.0,1
767,5.0,3.0,1.0,2.0,13.0,57.0,6.162e-11,6.873e-11,6.517e-11,25.0,1
768,5.0,3.0,1.0,2.0,13.0,60.0,6.169e-11,6.885e-11,6.527e-11,25.0,1
769,5.0,3.0,1.0,2.0,13.0,63.0,6.179e-11,6.899e-11,6.539e-11,25.0,1
770,5.0,3.0,1.0,2.0,13.0,66.0,6.189e-11,6.913e-11,6.551e-11,25.0,1
771,5.0,3.0,1.0,2.0,15.0,48.0,6.227e-11,6.912e-11,6.569e-11,25.0,1
772,5.0,3.0,1.0,2.0,15.0,51.0,6.222e-11,6.915e-11,6.568e-11,25.0,1
773,5.0,3.0,1.0,2.0,15.0,54.0,6.221e-11,6.92e-11,6.57e-11,25.0,1
774,5.0,3.0,1.0,2.0,15.0,57.0,6.223e-11,6.927e-11,6.575e-11,25.0,1
775,5.0,3.0,1.0,2.0,15.0,60.0,6.227e-11,6.937e-11,6.582e-11,25.0,1
776,5.0,3.0,1.0,2.0,15.0,63.0,6.234e-11,6.947e-11,6.59e-11,25.0,1
777,5.0,3.0,1.0,2.0,15.0,66.0,6.242e-11,6.958e-11,6.6e-11,25.0,1
778,5.0,3.0,1.0,3.0,11.0,48.0,5.977e-11,6.862e-11,6.419e-11,25.0,1
779,5.0,3.0,1.0,3.0,11.0,51.0,5.977e-11,6.871e-11,6.424e-11,25.0,1
780,5.0,3.0,1.0,3.0,11.0,54.0,5.982e-11,6.883e-11,6.432e-11,25.0,1
781,5.0,3.0,1.0,3.0,11.0,57.0,5.989e-11,6.896e-11,6.443e-11,25.0,1
782,5.0,3.0,1.0,3.0,11.0,60.0,5.999e-11,6.913e-11,6.456e-11,25.0,1
783,5.0,3.0,1.0,3.0,11.0,63.0,6.011e-11,6.929e-11,6.47e-11,25.0,1
784,5.0,3.0,1.0,3.0,11.0,66.0,6.025e-11,6.948e-11,6.487e-11,25.0,1
