index,sn_xinvpa0,sp_xinvpa0,sn_nand2,sp_nand2,sn_nor3,sp_nor3,sn_buffer_0,sp_buffer_0,sn_buffer_1,sp_buffer_1,sn_buffer_2,sp_buffer_2,sn_buffer_3,sp_buffer_3,sn_buffer_4,sp_buffer_4,tplh,tphl,tp,temper,alter#
292,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,24.0,24.0,71.0,71.0,7.184e-11,5.597e-11,6.39e-11,25.0,1
293,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,24.0,24.0,75.0,75.0,7.185e-11,5.603e-11,6.394e-11,25.0,1
294,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,24.0,24.0,79.0,79.0,7.189e-11,5.611e-11,6.4e-11,25.0,1
295,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,26.0,26.0,71.0,71.0,7.191e-11,5.599e-11,6.395e-11,25.0,1
296,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,26.0,26.0,75.0,75.0,7.192e-11,5.604e-11,6.398e-11,25.0,1
297,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,8.0,8.0,26.0,26.0,79.0,79.0,7.194e-11,5.609e-11,6.402e-11,25.0,1
298,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,22.0,22.0,71.0,71.0,7.14e-11,5.51e-11,6.325e-11,25.0,1
299,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,22.0,22.0,75.0,75.0,7.144e-11,5.518e-11,6.331e-11,25.0,1
300,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,22.0,22.0,79.0,79.0,7.15e-11,5.528e-11,6.339e-11,25.0,1
301,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,24.0,24.0,71.0,71.0,7.152e-11,5.514e-11,6.333e-11,25.0,1
302,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,24.0,24.0,75.0,75.0,7.154e-11,5.52e-11,6.337e-11,25.0,1
303,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,24.0,24.0,79.0,79.0,7.158e-11,5.529e-11,6.344e-11,25.0,1
304,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,26.0,26.0,71.0,71.0,7.168e-11,5.523e-11,6.345e-11,25.0,1
305,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,26.0,26.0,75.0,75.0,7.17e-11,5.529e-11,6.349e-11,25.0,1
306,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,6.0,26.0,26.0,79.0,79.0,7.173e-11,5.535e-11,6.354e-11,25.0,1
307,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,22.0,22.0,71.0,71.0,7.107e-11,5.49e-11,6.299e-11,25.0,1
308,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,22.0,22.0,75.0,75.0,7.11e-11,5.499e-11,6.305e-11,25.0,1
309,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,22.0,22.0,79.0,79.0,7.116e-11,5.508e-11,6.312e-11,25.0,1
310,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,24.0,24.0,71.0,71.0,7.113e-11,5.49e-11,6.301e-11,25.0,1
311,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,24.0,24.0,75.0,75.0,7.115e-11,5.496e-11,6.306e-11,25.0,1
312,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,24.0,24.0,79.0,79.0,7.119e-11,5.504e-11,6.311e-11,25.0,1
313,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,26.0,26.0,71.0,71.0,7.123e-11,5.494e-11,6.309e-11,25.0,1
314,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,26.0,26.0,75.0,75.0,7.124e-11,5.499e-11,6.312e-11,25.0,1
315,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,7.0,7.0,26.0,26.0,79.0,79.0,7.127e-11,5.505e-11,6.316e-11,25.0,1
316,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,22.0,22.0,71.0,71.0,7.092e-11,5.487e-11,6.289e-11,25.0,1
317,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,22.0,22.0,75.0,75.0,7.095e-11,5.494e-11,6.295e-11,25.0,1
318,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,22.0,22.0,79.0,79.0,7.1e-11,5.504e-11,6.302e-11,25.0,1
319,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,24.0,24.0,71.0,71.0,7.093e-11,5.482e-11,6.288e-11,25.0,1
320,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,24.0,24.0,75.0,75.0,7.095e-11,5.489e-11,6.292e-11,25.0,1
321,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,24.0,24.0,79.0,79.0,7.099e-11,5.496e-11,6.297e-11,25.0,1
322,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,26.0,26.0,71.0,71.0,7.099e-11,5.482e-11,6.291e-11,25.0,1
323,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,26.0,26.0,75.0,75.0,7.1e-11,5.487e-11,6.293e-11,25.0,1
324,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,8.0,8.0,26.0,26.0,79.0,79.0,7.102e-11,5.493e-11,6.298e-11,25.0,1
325,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,22.0,22.0,71.0,71.0,5.635e-11,5.258e-11,5.447e-11,25.0,1
326,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,22.0,22.0,75.0,75.0,5.638e-11,5.266e-11,5.452e-11,25.0,1
327,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,22.0,22.0,79.0,79.0,5.643e-11,5.276e-11,5.459e-11,25.0,1
328,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,24.0,24.0,71.0,71.0,5.648e-11,5.267e-11,5.458e-11,25.0,1
329,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,24.0,24.0,75.0,75.0,5.651e-11,5.274e-11,5.462e-11,25.0,1
330,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,24.0,24.0,79.0,79.0,5.655e-11,5.282e-11,5.468e-11,25.0,1
331,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,26.0,26.0,71.0,71.0,5.667e-11,5.281e-11,5.474e-11,25.0,1
332,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,26.0,26.0,75.0,75.0,5.668e-11,5.286e-11,5.477e-11,25.0,1
333,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,26.0,26.0,79.0,79.0,5.672e-11,5.292e-11,5.482e-11,25.0,1
334,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,22.0,22.0,71.0,71.0,5.679e-11,5.325e-11,5.502e-11,25.0,1
335,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,22.0,22.0,75.0,75.0,5.682e-11,5.333e-11,5.508e-11,25.0,1
336,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,22.0,22.0,79.0,79.0,5.688e-11,5.342e-11,5.515e-11,25.0,1
337,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,24.0,24.0,71.0,71.0,5.688e-11,5.329e-11,5.508e-11,25.0,1
338,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,24.0,24.0,75.0,75.0,5.69e-11,5.335e-11,5.512e-11,25.0,1
339,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,24.0,24.0,79.0,79.0,5.694e-11,5.343e-11,5.518e-11,25.0,1
340,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,26.0,26.0,71.0,71.0,5.701e-11,5.338e-11,5.519e-11,25.0,1
341,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,26.0,26.0,75.0,75.0,5.702e-11,5.342e-11,5.522e-11,25.0,1
342,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,26.0,26.0,79.0,79.0,5.704e-11,5.349e-11,5.526e-11,25.0,1
343,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,22.0,22.0,71.0,71.0,5.741e-11,5.407e-11,5.574e-11,25.0,1
344,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,22.0,22.0,75.0,75.0,5.744e-11,5.415e-11,5.58e-11,25.0,1
345,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,22.0,22.0,79.0,79.0,5.75e-11,5.424e-11,5.587e-11,25.0,1
346,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,24.0,24.0,71.0,71.0,5.746e-11,5.407e-11,5.577e-11,25.0,1
347,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,24.0,24.0,75.0,75.0,5.747e-11,5.413e-11,5.58e-11,25.0,1
348,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,24.0,24.0,79.0,79.0,5.751e-11,5.42e-11,5.586e-11,25.0,1
349,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,26.0,26.0,71.0,71.0,5.755e-11,5.412e-11,5.583e-11,25.0,1
350,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,26.0,26.0,75.0,75.0,5.756e-11,5.417e-11,5.586e-11,25.0,1
351,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,26.0,26.0,79.0,79.0,5.758e-11,5.423e-11,5.59e-11,25.0,1
352,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,22.0,22.0,71.0,71.0,5.403e-11,4.972e-11,5.188e-11,25.0,1
353,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,22.0,22.0,75.0,75.0,5.407e-11,4.981e-11,5.194e-11,25.0,1
354,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,22.0,22.0,79.0,79.0,5.413e-11,4.99e-11,5.202e-11,25.0,1
355,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,24.0,24.0,71.0,71.0,5.415e-11,4.978e-11,5.196e-11,25.0,1
356,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,24.0,24.0,75.0,75.0,5.418e-11,4.985e-11,5.201e-11,25.0,1
357,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,24.0,24.0,79.0,79.0,5.422e-11,4.993e-11,5.207e-11,25.0,1
358,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,26.0,26.0,71.0,71.0,5.432e-11,4.988e-11,5.21e-11,25.0,1
359,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,26.0,26.0,75.0,75.0,5.434e-11,4.993e-11,5.214e-11,25.0,1
360,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,6.0,26.0,26.0,79.0,79.0,5.437e-11,5e-11,5.218e-11,25.0,1
361,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,22.0,22.0,71.0,71.0,5.391e-11,4.976e-11,5.183e-11,25.0,1
362,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,22.0,22.0,75.0,75.0,5.394e-11,4.984e-11,5.189e-11,25.0,1
363,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,22.0,22.0,79.0,79.0,5.4e-11,4.993e-11,5.196e-11,25.0,1
364,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,24.0,24.0,71.0,71.0,5.397e-11,4.976e-11,5.187e-11,25.0,1
365,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,24.0,24.0,75.0,75.0,5.4e-11,4.982e-11,5.191e-11,25.0,1
366,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,24.0,24.0,79.0,79.0,5.404e-11,4.99e-11,5.197e-11,25.0,1
367,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,26.0,26.0,71.0,71.0,5.408e-11,4.981e-11,5.195e-11,25.0,1
368,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,26.0,26.0,75.0,75.0,5.41e-11,4.986e-11,5.198e-11,25.0,1
369,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,7.0,26.0,26.0,79.0,79.0,5.412e-11,4.993e-11,5.202e-11,25.0,1
370,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,22.0,22.0,71.0,71.0,5.396e-11,4.994e-11,5.195e-11,25.0,1
371,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,22.0,22.0,75.0,75.0,5.4e-11,5.002e-11,5.201e-11,25.0,1
372,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,22.0,22.0,79.0,79.0,5.405e-11,5.01e-11,5.207e-11,25.0,1
373,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,24.0,24.0,71.0,71.0,5.398e-11,4.99e-11,5.194e-11,25.0,1
374,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,24.0,24.0,75.0,75.0,5.401e-11,4.996e-11,5.199e-11,25.0,1
375,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,24.0,24.0,79.0,79.0,5.404e-11,5.004e-11,5.204e-11,25.0,1
376,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,26.0,26.0,71.0,71.0,5.405e-11,4.992e-11,5.199e-11,25.0,1
377,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,26.0,26.0,75.0,75.0,5.406e-11,4.997e-11,5.202e-11,25.0,1
378,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,8.0,8.0,26.0,26.0,79.0,79.0,5.408e-11,5.003e-11,5.206e-11,25.0,1
379,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,22.0,22.0,71.0,71.0,5.412e-11,4.962e-11,5.187e-11,25.0,1
380,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,22.0,22.0,75.0,75.0,5.416e-11,4.971e-11,5.193e-11,25.0,1
381,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,22.0,22.0,79.0,79.0,5.422e-11,4.98e-11,5.201e-11,25.0,1
382,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,24.0,24.0,71.0,71.0,5.424e-11,4.967e-11,5.195e-11,25.0,1
383,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,24.0,24.0,75.0,75.0,5.426e-11,4.973e-11,5.2e-11,25.0,1
384,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,24.0,24.0,79.0,79.0,5.43e-11,4.981e-11,5.206e-11,25.0,1
385,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,26.0,26.0,71.0,71.0,5.44e-11,4.976e-11,5.208e-11,25.0,1
386,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,26.0,26.0,75.0,75.0,5.441e-11,4.981e-11,5.211e-11,25.0,1
387,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,26.0,26.0,79.0,79.0,5.444e-11,4.988e-11,5.216e-11,25.0,1
388,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,22.0,22.0,71.0,71.0,5.381e-11,4.945e-11,5.163e-11,25.0,1
389,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,22.0,22.0,75.0,75.0,5.385e-11,4.953e-11,5.169e-11,25.0,1
390,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,22.0,22.0,79.0,79.0,5.391e-11,4.962e-11,5.177e-11,25.0,1
391,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,24.0,24.0,71.0,71.0,5.387e-11,4.944e-11,5.166e-11,25.0,1
392,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,24.0,24.0,75.0,75.0,5.39e-11,4.95e-11,5.17e-11,25.0,1
393,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,24.0,24.0,79.0,79.0,5.394e-11,4.958e-11,5.176e-11,25.0,1
394,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,26.0,26.0,71.0,71.0,5.398e-11,4.948e-11,5.173e-11,25.0,1
395,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,26.0,26.0,75.0,75.0,5.4e-11,4.953e-11,5.176e-11,25.0,1
396,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,26.0,26.0,79.0,79.0,5.402e-11,4.96e-11,5.181e-11,25.0,1
397,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,22.0,22.0,71.0,71.0,5.369e-11,4.943e-11,5.156e-11,25.0,1
398,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,22.0,22.0,75.0,75.0,5.373e-11,4.95e-11,5.161e-11,25.0,1
399,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,22.0,22.0,79.0,79.0,5.378e-11,4.96e-11,5.169e-11,25.0,1
400,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,24.0,24.0,71.0,71.0,5.371e-11,4.938e-11,5.154e-11,25.0,1
401,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,24.0,24.0,75.0,75.0,5.373e-11,4.944e-11,5.158e-11,25.0,1
402,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,24.0,24.0,79.0,79.0,5.376e-11,4.952e-11,5.164e-11,25.0,1
403,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,26.0,26.0,71.0,71.0,5.377e-11,4.938e-11,5.157e-11,25.0,1
404,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,26.0,26.0,75.0,75.0,5.377e-11,4.943e-11,5.16e-11,25.0,1
405,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,26.0,26.0,79.0,79.0,5.38e-11,4.949e-11,5.165e-11,25.0,1
406,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,22.0,22.0,71.0,71.0,5.689e-11,5.296e-11,5.492e-11,25.0,1
407,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,22.0,22.0,75.0,75.0,5.693e-11,5.304e-11,5.498e-11,25.0,1
408,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,22.0,22.0,79.0,79.0,5.698e-11,5.313e-11,5.505e-11,25.0,1
409,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,24.0,24.0,71.0,71.0,5.702e-11,5.304e-11,5.503e-11,25.0,1
410,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,24.0,24.0,75.0,75.0,5.705e-11,5.311e-11,5.508e-11,25.0,1
411,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,24.0,24.0,79.0,79.0,5.709e-11,5.319e-11,5.514e-11,25.0,1
412,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,26.0,26.0,71.0,71.0,5.721e-11,5.318e-11,5.52e-11,25.0,1
413,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,26.0,26.0,75.0,75.0,5.722e-11,5.323e-11,5.523e-11,25.0,1
414,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,26.0,26.0,79.0,79.0,5.725e-11,5.33e-11,5.528e-11,25.0,1
415,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,22.0,22.0,71.0,71.0,5.732e-11,5.362e-11,5.547e-11,25.0,1
416,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,22.0,22.0,75.0,75.0,5.736e-11,5.37e-11,5.553e-11,25.0,1
417,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,22.0,22.0,79.0,79.0,5.741e-11,5.379e-11,5.56e-11,25.0,1
418,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,24.0,24.0,71.0,71.0,5.742e-11,5.366e-11,5.554e-11,25.0,1
419,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,24.0,24.0,75.0,75.0,5.744e-11,5.372e-11,5.558e-11,25.0,1
420,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,24.0,24.0,79.0,79.0,5.748e-11,5.38e-11,5.564e-11,25.0,1
421,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,26.0,26.0,71.0,71.0,5.755e-11,5.375e-11,5.565e-11,25.0,1
422,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,26.0,26.0,75.0,75.0,5.755e-11,5.38e-11,5.568e-11,25.0,1
423,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,26.0,26.0,79.0,79.0,5.758e-11,5.386e-11,5.572e-11,25.0,1
424,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,22.0,22.0,71.0,71.0,5.794e-11,5.445e-11,5.62e-11,25.0,1
425,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,22.0,22.0,75.0,75.0,5.797e-11,5.452e-11,5.625e-11,25.0,1
426,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,22.0,22.0,79.0,79.0,5.803e-11,5.461e-11,5.632e-11,25.0,1
427,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,24.0,24.0,71.0,71.0,5.8e-11,5.444e-11,5.622e-11,25.0,1
428,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,24.0,24.0,75.0,75.0,5.801e-11,5.451e-11,5.626e-11,25.0,1
429,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,24.0,24.0,79.0,79.0,5.805e-11,5.458e-11,5.631e-11,25.0,1
430,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,26.0,26.0,71.0,71.0,5.809e-11,5.45e-11,5.629e-11,25.0,1
431,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,26.0,26.0,75.0,75.0,5.809e-11,5.454e-11,5.632e-11,25.0,1
432,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,26.0,26.0,79.0,79.0,5.811e-11,5.46e-11,5.636e-11,25.0,1
433,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,22.0,22.0,71.0,71.0,5.388e-11,4.941e-11,5.165e-11,25.0,1
434,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,22.0,22.0,75.0,75.0,5.392e-11,4.949e-11,5.17e-11,25.0,1
435,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,22.0,22.0,79.0,79.0,5.398e-11,4.959e-11,5.178e-11,25.0,1
436,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,24.0,24.0,71.0,71.0,5.4e-11,4.946e-11,5.173e-11,25.0,1
437,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,24.0,24.0,75.0,75.0,5.403e-11,4.953e-11,5.178e-11,25.0,1
438,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,24.0,24.0,79.0,79.0,5.407e-11,4.961e-11,5.184e-11,25.0,1
439,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,26.0,26.0,71.0,71.0,5.417e-11,4.957e-11,5.187e-11,25.0,1
