index,sn_xinvpa0,sp_xinvpa0,sn_nand2,sp_nand2,sn_nor3,sp_nor3,sn_buffer_0,sp_buffer_0,sn_buffer_1,sp_buffer_1,sn_buffer_2,sp_buffer_2,sn_buffer_3,sp_buffer_3,sn_buffer_4,sp_buffer_4,tplh,tphl,tp,temper,alter#
1027,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,22.0,22.0,71.0,71.0,5.412e-11,4.962e-11,5.187e-11,25.0,1
1028,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,22.0,22.0,75.0,75.0,5.416e-11,4.971e-11,5.194e-11,25.0,1
1029,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,22.0,22.0,79.0,79.0,5.422e-11,4.98e-11,5.201e-11,25.0,1
1030,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,24.0,24.0,71.0,71.0,5.424e-11,4.967e-11,5.196e-11,25.0,1
1031,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,24.0,24.0,75.0,75.0,5.426e-11,4.973e-11,5.2e-11,25.0,1
1032,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,24.0,24.0,79.0,79.0,5.431e-11,4.981e-11,5.206e-11,25.0,1
1033,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,26.0,26.0,71.0,71.0,5.44e-11,4.976e-11,5.208e-11,25.0,1
1034,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,26.0,26.0,75.0,75.0,5.442e-11,4.981e-11,5.211e-11,25.0,1
1035,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,6.0,26.0,26.0,79.0,79.0,5.445e-11,4.988e-11,5.217e-11,25.0,1
1036,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,22.0,22.0,71.0,71.0,5.383e-11,4.945e-11,5.164e-11,25.0,1
1037,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,22.0,22.0,75.0,75.0,5.386e-11,4.953e-11,5.169e-11,25.0,1
1038,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,22.0,22.0,79.0,79.0,5.392e-11,4.962e-11,5.177e-11,25.0,1
1039,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,24.0,24.0,71.0,71.0,5.388e-11,4.944e-11,5.166e-11,25.0,1
1040,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,24.0,24.0,75.0,75.0,5.391e-11,4.95e-11,5.171e-11,25.0,1
1041,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,24.0,24.0,79.0,79.0,5.394e-11,4.958e-11,5.176e-11,25.0,1
1042,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,26.0,26.0,71.0,71.0,5.398e-11,4.948e-11,5.173e-11,25.0,1
1043,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,26.0,26.0,75.0,75.0,5.4e-11,4.953e-11,5.176e-11,25.0,1
1044,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,26.0,26.0,79.0,79.0,5.402e-11,4.959e-11,5.181e-11,25.0,1
1045,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,22.0,22.0,71.0,71.0,5.37e-11,4.942e-11,5.156e-11,25.0,1
1046,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,22.0,22.0,75.0,75.0,5.372e-11,4.95e-11,5.161e-11,25.0,1
1047,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,22.0,22.0,79.0,79.0,5.378e-11,4.96e-11,5.169e-11,25.0,1
1048,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,24.0,24.0,71.0,71.0,5.371e-11,4.938e-11,5.155e-11,25.0,1
1049,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,24.0,24.0,75.0,75.0,5.373e-11,4.944e-11,5.158e-11,25.0,1
1050,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,24.0,24.0,79.0,79.0,5.376e-11,4.952e-11,5.164e-11,25.0,1
1051,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,26.0,26.0,71.0,71.0,5.377e-11,4.938e-11,5.158e-11,25.0,1
1052,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,26.0,26.0,75.0,75.0,5.378e-11,4.943e-11,5.16e-11,25.0,1
1053,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,8.0,8.0,26.0,26.0,79.0,79.0,5.381e-11,4.95e-11,5.165e-11,25.0,1
1054,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,22.0,22.0,71.0,71.0,5.689e-11,5.296e-11,5.492e-11,25.0,1
1055,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,22.0,22.0,75.0,75.0,5.692e-11,5.304e-11,5.498e-11,25.0,1
1056,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,22.0,22.0,79.0,79.0,5.698e-11,5.313e-11,5.506e-11,25.0,1
1057,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,24.0,24.0,71.0,71.0,5.703e-11,5.305e-11,5.504e-11,25.0,1
1058,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,24.0,24.0,75.0,75.0,5.706e-11,5.311e-11,5.508e-11,25.0,1
1059,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,24.0,24.0,79.0,79.0,5.71e-11,5.319e-11,5.514e-11,25.0,1
1060,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,26.0,26.0,71.0,71.0,5.722e-11,5.318e-11,5.52e-11,25.0,1
1061,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,26.0,26.0,75.0,75.0,5.723e-11,5.323e-11,5.523e-11,25.0,1
1062,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,26.0,26.0,79.0,79.0,5.726e-11,5.329e-11,5.528e-11,25.0,1
1063,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,22.0,22.0,71.0,71.0,5.733e-11,5.362e-11,5.548e-11,25.0,1
1064,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,22.0,22.0,75.0,75.0,5.736e-11,5.37e-11,5.553e-11,25.0,1
1065,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,22.0,22.0,79.0,79.0,5.742e-11,5.379e-11,5.561e-11,25.0,1
1066,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,24.0,24.0,71.0,71.0,5.742e-11,5.366e-11,5.554e-11,25.0,1
1067,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,24.0,24.0,75.0,75.0,5.744e-11,5.372e-11,5.558e-11,25.0,1
1068,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,24.0,24.0,79.0,79.0,5.748e-11,5.38e-11,5.564e-11,25.0,1
1069,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,26.0,26.0,71.0,71.0,5.756e-11,5.375e-11,5.565e-11,25.0,1
1070,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,26.0,26.0,75.0,75.0,5.756e-11,5.38e-11,5.568e-11,25.0,1
1071,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,26.0,26.0,79.0,79.0,5.758e-11,5.386e-11,5.572e-11,25.0,1
1072,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,22.0,22.0,71.0,71.0,5.796e-11,5.444e-11,5.62e-11,25.0,1
1073,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,22.0,22.0,75.0,75.0,5.798e-11,5.452e-11,5.625e-11,25.0,1
1074,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,22.0,22.0,79.0,79.0,5.803e-11,5.461e-11,5.632e-11,25.0,1
1075,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,24.0,24.0,71.0,71.0,5.8e-11,5.444e-11,5.622e-11,25.0,1
1076,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,24.0,24.0,75.0,75.0,5.801e-11,5.45e-11,5.626e-11,25.0,1
1077,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,24.0,24.0,79.0,79.0,5.805e-11,5.458e-11,5.631e-11,25.0,1
1078,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,26.0,26.0,71.0,71.0,5.81e-11,5.449e-11,5.63e-11,25.0,1
1079,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,26.0,26.0,75.0,75.0,5.81e-11,5.454e-11,5.632e-11,25.0,1
1080,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,26.0,26.0,79.0,79.0,5.812e-11,5.46e-11,5.636e-11,25.0,1
1081,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,22.0,22.0,71.0,71.0,5.389e-11,4.941e-11,5.165e-11,25.0,1
1082,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,22.0,22.0,75.0,75.0,5.392e-11,4.949e-11,5.171e-11,25.0,1
1083,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,22.0,22.0,79.0,79.0,5.398e-11,4.959e-11,5.178e-11,25.0,1
1084,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,24.0,24.0,71.0,71.0,5.401e-11,4.946e-11,5.174e-11,25.0,1
1085,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,24.0,24.0,75.0,75.0,5.403e-11,4.953e-11,5.178e-11,25.0,1
1086,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,24.0,24.0,79.0,79.0,5.407e-11,4.961e-11,5.184e-11,25.0,1
1087,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,26.0,26.0,71.0,71.0,5.418e-11,4.957e-11,5.187e-11,25.0,1
1088,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,26.0,26.0,75.0,75.0,5.419e-11,4.962e-11,5.19e-11,25.0,1
1089,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,26.0,26.0,79.0,79.0,5.422e-11,4.968e-11,5.195e-11,25.0,1
1090,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,7.0,7.0,22.0,22.0,71.0,71.0,5.375e-11,4.943e-11,5.159e-11,25.0,1
1091,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,7.0,7.0,22.0,22.0,75.0,75.0,5.378e-11,4.952e-11,5.165e-11,25.0,1
1092,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,7.0,7.0,22.0,22.0,79.0,79.0,5.384e-11,4.961e-11,5.173e-11,25.0,1
1093,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,7.0,7.0,24.0,24.0,71.0,71.0,5.381e-11,4.944e-11,5.163e-11,25.0,1
1094,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,7.0,7.0,24.0,24.0,75.0,75.0,5.383e-11,4.95e-11,5.167e-11,25.0,1
1095,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,7.0,7.0,24.0,24.0,79.0,79.0,5.388e-11,4.958e-11,5.173e-11,25.0,1
1096,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,7.0,7.0,26.0,26.0,71.0,71.0,5.393e-11,4.949e-11,5.171e-11,25.0,1
1097,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,7.0,7.0,26.0,26.0,75.0,75.0,5.394e-11,4.955e-11,5.174e-11,25.0,1
1098,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,7.0,7.0,26.0,26.0,79.0,79.0,5.396e-11,4.961e-11,5.179e-11,25.0,1
1099,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,8.0,8.0,22.0,22.0,71.0,71.0,5.379e-11,4.961e-11,5.17e-11,25.0,1
1100,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,8.0,8.0,22.0,22.0,75.0,75.0,5.383e-11,4.969e-11,5.176e-11,25.0,1
1101,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,8.0,8.0,22.0,22.0,79.0,79.0,5.387e-11,4.978e-11,5.183e-11,25.0,1
1102,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,8.0,8.0,24.0,24.0,71.0,71.0,5.381e-11,4.958e-11,5.17e-11,25.0,1
1103,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,8.0,8.0,24.0,24.0,75.0,75.0,5.383e-11,4.964e-11,5.174e-11,25.0,1
1104,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,8.0,8.0,24.0,24.0,79.0,79.0,5.386e-11,4.972e-11,5.179e-11,25.0,1
1105,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,8.0,8.0,26.0,26.0,71.0,71.0,5.388e-11,4.96e-11,5.174e-11,25.0,1
1106,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,8.0,8.0,26.0,26.0,75.0,75.0,5.389e-11,4.964e-11,5.177e-11,25.0,1
1107,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,8.0,8.0,26.0,26.0,79.0,79.0,5.392e-11,4.971e-11,5.181e-11,25.0,1
1108,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,6.0,6.0,22.0,22.0,71.0,71.0,5.336e-11,4.871e-11,5.104e-11,25.0,1
1109,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,6.0,6.0,22.0,22.0,75.0,75.0,5.34e-11,4.879e-11,5.11e-11,25.0,1
1110,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,6.0,6.0,22.0,22.0,79.0,79.0,5.346e-11,4.889e-11,5.118e-11,25.0,1
