index,sn_xinvpa0,sp_xinvpa0,sn_nand2,sp_nand2,sn_nor3,sp_nor3,sn_buffer_0,sp_buffer_0,sn_buffer_1,sp_buffer_1,sn_buffer_2,sp_buffer_2,tplh,tphl,tp,temper,alter#
353,2.0,2.0,2.0,1.0,2.0,6.0,3.0,3.0,11.0,11.0,53.0,53.0,6.903e-11,5.278e-11,6.09e-11,25.0,1
354,2.0,2.0,2.0,1.0,2.0,6.0,3.0,3.0,11.0,11.0,55.0,55.0,6.907e-11,5.287e-11,6.097e-11,25.0,1
355,2.0,2.0,2.0,1.0,2.0,6.0,3.0,3.0,11.0,11.0,57.0,57.0,6.912e-11,5.296e-11,6.104e-11,25.0,1
356,2.0,2.0,2.0,1.0,2.0,6.0,3.0,3.0,13.0,13.0,49.0,49.0,6.904e-11,5.257e-11,6.081e-11,25.0,1
357,2.0,2.0,2.0,1.0,2.0,6.0,3.0,3.0,13.0,13.0,51.0,51.0,6.901e-11,5.261e-11,6.081e-11,25.0,1
358,2.0,2.0,2.0,1.0,2.0,6.0,3.0,3.0,13.0,13.0,53.0,53.0,6.902e-11,5.266e-11,6.084e-11,25.0,1
359,2.0,2.0,2.0,1.0,2.0,6.0,3.0,3.0,13.0,13.0,55.0,55.0,6.903e-11,5.272e-11,6.088e-11,25.0,1
360,2.0,2.0,2.0,1.0,2.0,6.0,3.0,3.0,13.0,13.0,57.0,57.0,6.905e-11,5.28e-11,6.093e-11,25.0,1
361,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,49.0,49.0,5.778e-11,5.262e-11,5.52e-11,25.0,1
362,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,51.0,51.0,5.786e-11,5.275e-11,5.53e-11,25.0,1
363,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,53.0,53.0,5.795e-11,5.289e-11,5.542e-11,25.0,1
364,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,55.0,55.0,5.806e-11,5.304e-11,5.555e-11,25.0,1
365,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,57.0,57.0,5.818e-11,5.321e-11,5.569e-11,25.0,1
366,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,49.0,49.0,5.92e-11,5.369e-11,5.644e-11,25.0,1
367,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,51.0,51.0,5.924e-11,5.378e-11,5.651e-11,25.0,1
368,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,53.0,53.0,5.93e-11,5.388e-11,5.659e-11,25.0,1
369,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,55.0,55.0,5.937e-11,5.399e-11,5.668e-11,25.0,1
370,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,57.0,57.0,5.945e-11,5.411e-11,5.678e-11,25.0,1
371,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,49.0,49.0,6.1e-11,5.515e-11,5.807e-11,25.0,1
372,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,51.0,51.0,6.101e-11,5.52e-11,5.81e-11,25.0,1
373,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,53.0,53.0,6.103e-11,5.527e-11,5.815e-11,25.0,1
374,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,55.0,55.0,6.107e-11,5.535e-11,5.821e-11,25.0,1
375,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,57.0,57.0,6.113e-11,5.544e-11,5.828e-11,25.0,1
376,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,49.0,49.0,5.263e-11,4.801e-11,5.032e-11,25.0,1
377,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,51.0,51.0,5.269e-11,4.813e-11,5.041e-11,25.0,1
378,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,53.0,53.0,5.276e-11,4.826e-11,5.051e-11,25.0,1
379,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,55.0,55.0,5.285e-11,4.84e-11,5.062e-11,25.0,1
380,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,57.0,57.0,5.295e-11,4.854e-11,5.075e-11,25.0,1
381,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,49.0,49.0,5.277e-11,4.797e-11,5.037e-11,25.0,1
382,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,51.0,51.0,5.278e-11,4.804e-11,5.041e-11,25.0,1
383,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,53.0,53.0,5.282e-11,4.813e-11,5.048e-11,25.0,1
384,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,55.0,55.0,5.287e-11,4.822e-11,5.054e-11,25.0,1
385,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,57.0,57.0,5.293e-11,4.832e-11,5.063e-11,25.0,1
386,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,49.0,49.0,5.325e-11,4.829e-11,5.077e-11,25.0,1
387,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,51.0,51.0,5.324e-11,4.833e-11,5.078e-11,25.0,1
388,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,53.0,53.0,5.325e-11,4.839e-11,5.082e-11,25.0,1
389,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,55.0,55.0,5.327e-11,4.845e-11,5.086e-11,25.0,1
390,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,57.0,57.0,5.331e-11,4.853e-11,5.092e-11,25.0,1
391,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,49.0,49.0,5.176e-11,4.713e-11,4.944e-11,25.0,1
392,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,51.0,51.0,5.18e-11,4.725e-11,4.953e-11,25.0,1
393,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,53.0,53.0,5.187e-11,4.737e-11,4.962e-11,25.0,1
394,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,55.0,55.0,5.195e-11,4.75e-11,4.973e-11,25.0,1
395,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,57.0,57.0,5.205e-11,4.765e-11,4.985e-11,25.0,1
396,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,49.0,49.0,5.148e-11,4.672e-11,4.91e-11,25.0,1
397,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,51.0,51.0,5.149e-11,4.678e-11,4.913e-11,25.0,1
398,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,53.0,53.0,5.151e-11,4.686e-11,4.919e-11,25.0,1
399,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,55.0,55.0,5.155e-11,4.695e-11,4.925e-11,25.0,1
400,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,57.0,57.0,5.161e-11,4.706e-11,4.933e-11,25.0,1
401,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,49.0,49.0,5.155e-11,4.667e-11,4.911e-11,25.0,1
402,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,51.0,51.0,5.153e-11,4.671e-11,4.912e-11,25.0,1
403,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,53.0,53.0,5.153e-11,4.676e-11,4.915e-11,25.0,1
404,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,55.0,55.0,5.154e-11,4.682e-11,4.918e-11,25.0,1
405,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,57.0,57.0,5.157e-11,4.689e-11,4.923e-11,25.0,1
406,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,49.0,49.0,6.447e-11,5.745e-11,6.096e-11,25.0,1
407,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,51.0,51.0,6.455e-11,5.758e-11,6.107e-11,25.0,1
408,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,53.0,53.0,6.464e-11,5.772e-11,6.118e-11,25.0,1
409,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,55.0,55.0,6.475e-11,5.787e-11,6.131e-11,25.0,1
410,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,57.0,57.0,6.487e-11,5.803e-11,6.145e-11,25.0,1
411,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,49.0,49.0,6.589e-11,5.853e-11,6.221e-11,25.0,1
412,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,51.0,51.0,6.594e-11,5.862e-11,6.228e-11,25.0,1
413,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,53.0,53.0,6.599e-11,5.872e-11,6.236e-11,25.0,1
414,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,55.0,55.0,6.606e-11,5.884e-11,6.245e-11,25.0,1
415,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,57.0,57.0,6.615e-11,5.895e-11,6.255e-11,25.0,1
416,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,49.0,49.0,6.769e-11,6e-11,6.385e-11,25.0,1
417,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,51.0,51.0,6.771e-11,6.006e-11,6.388e-11,25.0,1
418,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,53.0,53.0,6.773e-11,6.013e-11,6.393e-11,25.0,1
419,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,55.0,55.0,6.778e-11,6.021e-11,6.399e-11,25.0,1
420,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,57.0,57.0,6.783e-11,6.029e-11,6.406e-11,25.0,1
421,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,49.0,49.0,5.869e-11,5.226e-11,5.548e-11,25.0,1
422,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,51.0,51.0,5.875e-11,5.238e-11,5.557e-11,25.0,1
423,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,53.0,53.0,5.883e-11,5.251e-11,5.567e-11,25.0,1
424,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,55.0,55.0,5.892e-11,5.265e-11,5.578e-11,25.0,1
425,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,57.0,57.0,5.901e-11,5.279e-11,5.59e-11,25.0,1
426,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,49.0,49.0,5.882e-11,5.218e-11,5.55e-11,25.0,1
427,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,51.0,51.0,5.884e-11,5.226e-11,5.555e-11,25.0,1
428,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,53.0,53.0,5.888e-11,5.235e-11,5.561e-11,25.0,1
429,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,55.0,55.0,5.893e-11,5.244e-11,5.569e-11,25.0,1
430,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,57.0,57.0,5.899e-11,5.255e-11,5.577e-11,25.0,1
431,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,49.0,49.0,5.93e-11,5.248e-11,5.589e-11,25.0,1
432,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,51.0,51.0,5.929e-11,5.253e-11,5.591e-11,25.0,1
433,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,53.0,53.0,5.93e-11,5.259e-11,5.594e-11,25.0,1
434,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,55.0,55.0,5.932e-11,5.265e-11,5.599e-11,25.0,1
435,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,57.0,57.0,5.936e-11,5.273e-11,5.604e-11,25.0,1
436,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,49.0,49.0,5.727e-11,5.09e-11,5.408e-11,25.0,1
437,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,51.0,51.0,5.732e-11,5.101e-11,5.416e-11,25.0,1
438,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,53.0,53.0,5.738e-11,5.114e-11,5.426e-11,25.0,1
439,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,55.0,55.0,5.747e-11,5.127e-11,5.437e-11,25.0,1
440,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,57.0,57.0,5.756e-11,5.142e-11,5.449e-11,25.0,1
441,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,49.0,49.0,5.696e-11,5.043e-11,5.37e-11,25.0,1
442,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,51.0,51.0,5.697e-11,5.051e-11,5.374e-11,25.0,1
443,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,53.0,53.0,5.7e-11,5.059e-11,5.38e-11,25.0,1
444,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,55.0,55.0,5.704e-11,5.068e-11,5.386e-11,25.0,1
445,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,57.0,57.0,5.709e-11,5.078e-11,5.394e-11,25.0,1
446,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,49.0,49.0,5.701e-11,5.036e-11,5.369e-11,25.0,1
447,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,51.0,51.0,5.699e-11,5.04e-11,5.37e-11,25.0,1
448,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,53.0,53.0,5.699e-11,5.046e-11,5.373e-11,25.0,1
449,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,55.0,55.0,5.701e-11,5.052e-11,5.376e-11,25.0,1
450,2.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,57.0,57.0,5.703e-11,5.058e-11,5.381e-11,25.0,1
451,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,49.0,49.0,6.047e-11,5.24e-11,5.644e-11,25.0,1
452,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,51.0,51.0,6.055e-11,5.253e-11,5.654e-11,25.0,1
453,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,53.0,53.0,6.064e-11,5.268e-11,5.666e-11,25.0,1
454,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,55.0,55.0,6.075e-11,5.282e-11,5.679e-11,25.0,1
455,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,57.0,57.0,6.087e-11,5.298e-11,5.693e-11,25.0,1
456,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,49.0,49.0,6.19e-11,5.346e-11,5.768e-11,25.0,1
457,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,51.0,51.0,6.194e-11,5.355e-11,5.775e-11,25.0,1
458,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,53.0,53.0,6.199e-11,5.366e-11,5.783e-11,25.0,1
459,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,55.0,55.0,6.206e-11,5.377e-11,5.791e-11,25.0,1
460,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,57.0,57.0,6.214e-11,5.388e-11,5.801e-11,25.0,1
461,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,49.0,49.0,6.369e-11,5.491e-11,5.93e-11,25.0,1
462,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,51.0,51.0,6.37e-11,5.497e-11,5.933e-11,25.0,1
463,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,53.0,53.0,6.373e-11,5.504e-11,5.938e-11,25.0,1
464,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,55.0,55.0,6.376e-11,5.512e-11,5.944e-11,25.0,1
465,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,57.0,57.0,6.382e-11,5.521e-11,5.951e-11,25.0,1
466,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,49.0,49.0,5.533e-11,4.777e-11,5.155e-11,25.0,1
467,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,51.0,51.0,5.539e-11,4.788e-11,5.163e-11,25.0,1
468,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,53.0,53.0,5.546e-11,4.801e-11,5.173e-11,25.0,1
469,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,55.0,55.0,5.555e-11,4.815e-11,5.185e-11,25.0,1
470,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,57.0,57.0,5.565e-11,4.83e-11,5.198e-11,25.0,1
471,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,49.0,49.0,5.547e-11,4.771e-11,5.159e-11,25.0,1
472,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,51.0,51.0,5.549e-11,4.779e-11,5.164e-11,25.0,1
473,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,53.0,53.0,5.552e-11,4.787e-11,5.17e-11,25.0,1
474,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,55.0,55.0,5.557e-11,4.797e-11,5.177e-11,25.0,1
475,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,57.0,57.0,5.563e-11,4.807e-11,5.185e-11,25.0,1
476,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,49.0,49.0,5.595e-11,4.802e-11,5.198e-11,25.0,1
477,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,51.0,51.0,5.594e-11,4.806e-11,5.2e-11,25.0,1
478,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,53.0,53.0,5.595e-11,4.813e-11,5.204e-11,25.0,1
479,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,55.0,55.0,5.597e-11,4.819e-11,5.208e-11,25.0,1
480,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,57.0,57.0,5.601e-11,4.827e-11,5.214e-11,25.0,1
481,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,49.0,49.0,5.446e-11,4.684e-11,5.065e-11,25.0,1
482,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,51.0,51.0,5.451e-11,4.696e-11,5.073e-11,25.0,1
483,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,53.0,53.0,5.457e-11,4.708e-11,5.082e-11,25.0,1
484,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,55.0,55.0,5.465e-11,4.721e-11,5.093e-11,25.0,1
485,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,57.0,57.0,5.475e-11,4.737e-11,5.106e-11,25.0,1
486,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,49.0,49.0,5.418e-11,4.642e-11,5.03e-11,25.0,1
487,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,51.0,51.0,5.419e-11,4.649e-11,5.034e-11,25.0,1
488,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,53.0,53.0,5.421e-11,4.658e-11,5.04e-11,25.0,1
489,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,55.0,55.0,5.425e-11,4.667e-11,5.046e-11,25.0,1
490,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,57.0,57.0,5.431e-11,4.677e-11,5.054e-11,25.0,1
491,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,49.0,49.0,5.425e-11,4.638e-11,5.031e-11,25.0,1
492,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,51.0,51.0,5.423e-11,4.643e-11,5.033e-11,25.0,1
493,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,53.0,53.0,5.423e-11,4.647e-11,5.035e-11,25.0,1
494,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,55.0,55.0,5.424e-11,4.653e-11,5.039e-11,25.0,1
495,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,57.0,57.0,5.427e-11,4.66e-11,5.043e-11,25.0,1
496,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,49.0,49.0,6.715e-11,5.605e-11,6.16e-11,25.0,1
497,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,51.0,51.0,6.723e-11,5.618e-11,6.171e-11,25.0,1
498,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,53.0,53.0,6.733e-11,5.632e-11,6.183e-11,25.0,1
499,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,55.0,55.0,6.743e-11,5.647e-11,6.195e-11,25.0,1
500,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,57.0,57.0,6.756e-11,5.663e-11,6.209e-11,25.0,1
501,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,49.0,49.0,6.858e-11,5.712e-11,6.285e-11,25.0,1
502,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,51.0,51.0,6.862e-11,5.721e-11,6.292e-11,25.0,1
503,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,53.0,53.0,6.868e-11,5.731e-11,6.299e-11,25.0,1
504,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,55.0,55.0,6.875e-11,5.742e-11,6.309e-11,25.0,1
505,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,57.0,57.0,6.883e-11,5.753e-11,6.318e-11,25.0,1
506,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,49.0,49.0,7.039e-11,5.857e-11,6.448e-11,25.0,1
507,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,51.0,51.0,7.039e-11,5.863e-11,6.451e-11,25.0,1
508,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,53.0,53.0,7.042e-11,5.87e-11,6.456e-11,25.0,1
509,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,55.0,55.0,7.046e-11,5.878e-11,6.462e-11,25.0,1
510,2.0,2.0,4.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,57.0,57.0,7.051e-11,5.887e-11,6.469e-11,25.0,1
511,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,49.0,49.0,6.139e-11,5.084e-11,5.612e-11,25.0,1
512,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,51.0,51.0,6.144e-11,5.096e-11,5.62e-11,25.0,1
513,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,53.0,53.0,6.152e-11,5.109e-11,5.63e-11,25.0,1
514,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,55.0,55.0,6.161e-11,5.123e-11,5.642e-11,25.0,1
515,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,57.0,57.0,6.171e-11,5.138e-11,5.654e-11,25.0,1
516,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,49.0,49.0,6.152e-11,5.076e-11,5.614e-11,25.0,1
517,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,51.0,51.0,6.153e-11,5.084e-11,5.619e-11,25.0,1
518,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,53.0,53.0,6.157e-11,5.093e-11,5.625e-11,25.0,1
519,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,55.0,55.0,6.161e-11,5.102e-11,5.632e-11,25.0,1
520,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,57.0,57.0,6.167e-11,5.112e-11,5.64e-11,25.0,1
521,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,49.0,49.0,6.199e-11,5.106e-11,5.652e-11,25.0,1
522,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,51.0,51.0,6.198e-11,5.111e-11,5.654e-11,25.0,1
523,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,53.0,53.0,6.198e-11,5.116e-11,5.657e-11,25.0,1
524,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,55.0,55.0,6.201e-11,5.123e-11,5.662e-11,25.0,1
525,2.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,57.0,57.0,6.204e-11,5.13e-11,5.667e-11,25.0,1
526,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,49.0,49.0,5.996e-11,4.945e-11,5.47e-11,25.0,1
527,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,51.0,51.0,6.001e-11,4.957e-11,5.479e-11,25.0,1
528,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,53.0,53.0,6.007e-11,4.97e-11,5.488e-11,25.0,1
529,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,55.0,55.0,6.015e-11,4.983e-11,5.499e-11,25.0,1
530,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,57.0,57.0,6.025e-11,4.997e-11,5.511e-11,25.0,1
531,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,49.0,49.0,5.965e-11,4.899e-11,5.432e-11,25.0,1
532,2.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,51.0,51.0,5.966e-11,4.906e-11,5.436e-11,25.0,1
